"GISJOIN","pct99_00","pct199_00","pct200_00","NHGISCODE","GJOIN1990","GJOIN2012","origGEOID"
"G4200170105810",4.37428680106504,12.2480030429821,87.7519969570179,"G4200170105810","","G4200170105810","42017105810"
"G4200170105811",5.13659414362833,20.4645836741371,79.5354163258629,"G4200170105811","","G4200170105811","42017105811"
"G4200170105812",2.3028209556707,17.3862982153138,82.6137017846862,"G4200170105812","","G4200170105812","42017105812"
"G4200170105900",4.20168067226891,25.1606524962926,74.8393475037074,"G4200170105900","","G4200170105900","42017105900"
"G4200290300101",1.37788494660696,3.20358250086118,96.7964174991388,"G4200290300101","G4200290300101","G4200290300101","42029300101"
"G4200290300103",6.01443464314354,17.9230152365678,82.0769847634322,"G4200290300103","G4200290300103","G4200290300103","42029300103"
"G4200290300104",2.15225189318453,8.54922279792746,91.4507772020725,"G4200290300104","G4200290300104","G4200290300104","42029300104"
"G4200290300106",2.14378518839324,6.4963187527068,93.5036812472932,"G4200290300106","G4200290300106","G4200290300106","42029300106"
"G4200290300107",3.3961386368923,4.9546406140963,95.0453593859037,"G4200290300107","G4200290300107","G4200290300107","42029300107"
"G4200290300108",5.8435127104655,12.1327170683394,87.8672829316606,"G4200290300108","","G4200290300108","42029300108"
"G4200290300109",4.7979797979798,6.98653198653199,93.013468013468,"G4200290300109","","G4200290300109","42029300109"
"G4200290300201",4.30612244897959,9.6734693877551,90.3265306122449,"G4200290300201","G4200290300201","G4200290300201","42029300201"
"G4200290300202",1.21247113163972,3.13702848344881,96.8629715165512,"G4200290300202","G4200290300202","G4200290300202","42029300202"
"G4200290300301",3.44520344520345,10.1574101574102,89.8425898425898,"G4200290300301","G4200290300301","G4200290300301","42029300301"
"G4200290300302",4.79954827780915,8.66741953698475,91.3325804630152,"G4200290300302","G4200290300302","G4200290300302","42029300302"
"G4200290300303",3.57017850892545,10.7105355267763,89.2894644732237,"G4200290300303","G4200290300303","G4200290300303","42029300303"
"G4200290300400",2.68940636274188,12.7254837651689,87.2745162348311,"G4200290300400","G42002903004","G4200290300400","42029300400"
"G4200290300500",3.49910661107802,12.5967837998809,87.4032162001191,"G4200290300500","G42002903005","","42029300500"
"G4200290300600",6.57479184610968,15.5900086132644,84.4099913867356,"G4200290300600","G42002903006","G4200290300600","42029300600"
"G4200290300700",9.92332968236583,26.1993428258489,73.8006571741512,"G4200290300700","G42002903007","G4200290300700","42029300700"
"G4200290300800",4.36545801526718,15.7204198473282,84.2795801526718,"G4200290300800","G42002903008","G4200290300800","42029300800"
"G4200290300900",2.08159866777685,9.82514571190674,90.1748542880933,"G4200290300900","G42002903009","G4200290300900","42029300900"
"G4200290301000",1.78598687223325,7.43397954510762,92.5660204548924,"G4200290301000","G42002903010","G4200290301000","42029301000"
"G4200290301100",6.3482280431433,21.9106317411402,78.0893682588598,"G4200290301100","G42002903011","G4200290301100","42029301100"
"G4200290301202",6.53556969346443,13.3024869866975,86.6975130133025,"G4200290301202","G4200290301202","","42029301202"
"G4200290301300",1.91112134469261,13.6771816716555,86.3228183283445,"G4200290301300","G42002903013","G4200290301300","42029301300"
"G4200290301401",6.06284658040665,21.1090573012939,78.8909426987061,"G4200290301401","G4200290301401","G4200290301401","42029301401"
"G4200290301402",3.62894567318016,9.08310070861069,90.9168992913893,"G4200290301402","G4200290301402","G4200290301402","42029301402"
"G4200290301500",3.66379310344827,10.9913793103448,89.0086206896552,"G4200290301500","G42002903015","G4200290301500","42029301500"
"G4200290301600",6.11764705882353,14.3921568627451,85.6078431372549,"G4200290301600","G42002903016","G4200290301600","42029301600"
"G4200290301700",7.42092457420925,14.4768856447689,85.5231143552311,"G4200290301700","G42002903017","G4200290301700","42029301700"
"G4200290301800",6.83487703609071,11.7214947301182,88.2785052698818,"G4200290301800","G42002903018","G4200290301800","42029301800"
"G4200290301900",0.506899464939454,2.45001408054069,97.5499859194593,"G4200290301900","G42002903019","G4200290301900","42029301900"
"G4200290302000",2.12534059945504,7.08446866485014,92.9155313351499,"G4200290302000","G42002903020","G4200290302000","42029302000"
"G4200290302101",5.39638932496075,13.3437990580848,86.6562009419152,"G4200290302101","G4200290302101","G4200290302101","42029302101"
"G4200290302102",3.58823529411765,10.0588235294118,89.9411764705882,"G4200290302102","G4200290302102","G4200290302102","42029302102"
"G4200290302202",2.77410832232497,7.49669749009247,92.5033025099075,"G4200290302202","G4200290302202","G4200290302202","42029302202"
"G4200290302203",1.97265187177763,5.80587312261825,94.1941268773818,"G4200290302203","","G4200290302203","42029302203"
"G4200290302204",3.44473007712082,10.694087403599,89.305912596401,"G4200290302204","","G4200290302204","42029302204"
"G4200290302300",10.9051724137931,25.4741379310345,74.5258620689655,"G4200290302300","G42002903023","G4200290302300","42029302300"
"G4200290302400",11.1873887617595,28.8075260615306,71.1924739384694,"G4200290302400","G42002903024","G4200290302400","42029302400"
"G4200290302500",14.2414860681115,30.9855521155831,69.0144478844169,"G4200290302500","G42002903025","G4200290302500","42029302500"
"G4200290302701",3.10172016795341,8.96654476500068,91.0334552349993,"G4200290302701","G4200290302701","","42029302701"
"G4200290302702",7.40978005551997,14.904975443092,85.095024556908,"G4200290302702","G4200290302702","G4200290302702","42029302702"
"G4200290302703",1.16404981050352,3.51922035733622,96.4807796426638,"G4200290302703","G4200290302703","G4200290302703","42029302703"
"G4200290302704",1.35254988913525,4.39024390243902,95.609756097561,"G4200290302704","G4200290302704","G4200290302704","42029302704"
"G4200290302802",2.048802946593,4.16666666666667,95.8333333333333,"G4200290302802","G4200290302802","G4200290302802","42029302802"
"G4200290302803",4.77891916033944,8.79857079053149,91.2014292094685,"G4200290302803","G4200290302803","G4200290302803","42029302803"
"G4200290302804",3.77256804095931,7.30261385071409,92.6973861492859,"G4200290302804","","G4200290302804","42029302804"
"G4200290302805",3.87798896382587,10.3310852237891,89.6689147762109,"G4200290302805","","G4200290302805","42029302805"
"G4200290302901",2.85265049415993,5.32345013477089,94.6765498652291,"G4200290302901","G4200290302901","G4200290302901","42029302901"
"G4200290302902",3.11371064854636,5.84895922931361,94.1510407706864,"G4200290302902","G4200290302902","G4200290302902","42029302902"
"G4200290303000",1.64774807762724,6.84730867813988,93.1526913218601,"G4200290303000","","G4200290303000","42029303000"
"G4200290303100",0.876569533285951,3.22198531153755,96.7780146884624,"G4200290303100","G42002903031","G4200290303100","42029303100"
"G4200290303200",1.43859649122807,2.63157894736842,97.3684210526316,"G4200290303200","G42002903032","","42029303200"
"G4200290303300",5.14900920580434,11.2342019035731,88.7657980964269,"G4200290303300","G42002903033","","42029303300"
"G4200290303401",9.02633915359574,25.4513169576798,74.5486830423202,"G4200290303401","G4200290303401","G4200290303401","42029303401"
"G4200290303402",9.05052748473071,25.541365907829,74.458634092171,"G4200290303402","G4200290303402","G4200290303402","42029303402"
"G4200290303500",2.4002543315848,5.05484024797329,94.9451597520267,"G4200290303500","G42002903035","","42029303500"
"G4200290303600",1.38422818791946,4.15268456375839,95.8473154362416,"G4200290303600","G42002903036","","42029303600"
"G4200290303700",3.47826086956522,12.5217391304348,87.4782608695652,"G4200290303700","G42002903037","","42029303700"
"G4200290303801",2.96471983397569,11.2659353691076,88.7340646308924,"G4200290303801","G4200290303801","G4200290303801","42029303801"
"G4200290303802",1.71052631578947,6.66666666666667,93.3333333333333,"G4200290303802","G4200290303802","G4200290303802","42029303802"
"G4200290303900",2.00959123087463,5.13815939712263,94.8618406028774,"G4200290303900","G42002903039","","42029303900"
"G4200290304000",3.15900315900316,10.7055107055107,89.2944892944893,"G4200290304000","G42002903040","G4200290304000","42029304000"
"G4200290304101",5.5682105796001,17.8435839028094,82.1564160971906,"G4200290304101","G4200290304101","G4200290304101","42029304101"
"G4200290304102",3.94001764187004,14.9073801822993,85.0926198177007,"G4200290304102","G4200290304102","G4200290304102","42029304102"
"G4200290304201",4.28125,9.4375,90.5625,"G4200290304201","G4200290304201","G4200290304201","42029304201"
"G4200290304202",5.88355048859935,15.3908794788274,84.6091205211726,"G4200290304202","G4200290304202","","42029304202"
"G4200290304300",1.90656131913432,9.67021642047406,90.3297835795259,"G4200290304300","G42002903043","G4200290304300","42029304300"
"G4200290304402",0.886206010788595,4.48240431543797,95.517595684562,"G4200290304402","G4200290304402","","42029304402"
"G4200290304403",1.23298227587978,7.68045209350116,92.3195479064988,"G4200290304403","","G4200290304403","42029304403"
"G4200290304404",1.82789073731772,6.16142945163278,93.8385705483672,"G4200290304404","","G4200290304404","42029304404"
"G4200290304500",2.45649948822927,7.99824535750841,92.0017546424916,"G4200290304500","G42002903045","","42029304500"
"G4200290304600",2.79542566709022,4.51080050825921,95.4891994917408,"G4200290304600","G42002903046","G4200290304600","42029304600"
"G4200290304700",4.39723320158103,17.4407114624506,82.5592885375494,"G4200290304700","G42002903047","","42029304700"
"G4200290304800",1.77638453500522,11.9122257053292,88.0877742946709,"G4200290304800","G42002903048","","42029304800"
"G4200290304900",6.83344526527871,20.0973807924782,79.9026192075218,"G4200290304900","G42002903049","G4200290304900","42029304900"
"G4200290305000",7.36677115987461,17.3197492163009,82.6802507836991,"G4200290305000","G42002903050","G4200290305000","42029305000"
"G4200290305100",3.81776894692024,18.1521430598921,81.8478569401079,"G4200290305100","G42002903051","","42029305100"
"G4200290305200",3.77923559612094,10.9526525955505,89.0473474044495,"G4200290305200","G42002903052","","42029305200"
"G4200290305300",5.21983537442281,18.3095763902831,81.6904236097169,"G4200290305300","G42002903053","G4200290305300","42029305300"
"G4200290305700",9.16558581928232,24.6000864677907,75.3999135322093,"G4200290305700","G42002903057","G4200290305700","42029305700"
"G4200290305800",12.5881168177241,39.1742195367573,60.8257804632427,"G4200290305800","G42002903058","","42029305800"
"G4200290305900",24.6503496503496,44.4055944055944,55.5944055944056,"G4200290305900","G42002903059","","42029305900"
"G4200290306000",3.76386687797147,12.1038034865293,87.8961965134707,"G4200290306000","G42002903060","G4200290306000","42029306000"
"G4200290306100",4.78971962616822,14.7196261682243,85.2803738317757,"G4200290306100","G42002903061","","42029306100"
"G4200290306200",2.56849315068493,11.0920852359209,88.9079147640791,"G4200290306200","G42002903062","","42029306200"
"G4200290306300",8.33333333333333,18.7975646879756,81.2024353120244,"G4200290306300","G42002903063","G4200290306300","42029306300"
"G4200290306400",14.8858447488584,40.2739726027397,59.7260273972603,"G4200290306400","G42002903064","","42029306400"
"G4200290306500",5.69759753140842,15.8695173021821,84.1304826978179,"G4200290306500","G42002903065","","42029306500"
"G4200290306600",1.71858216970999,5.33476548514142,94.6652345148586,"G4200290306600","G42002903066","G4200290306600","42029306600"
"G4200290306700",1.67464114832536,5.68846358320043,94.3115364167996,"G4200290306700","G42002903067","G4200290306700","42029306700"
"G4200290306800",3.75246872942725,13.429888084266,86.570111915734,"G4200290306800","G42002903068","G4200290306800","42029306800"
"G4200290306900",1.98325253415602,5.81754076685765,94.1824592331424,"G4200290306900","G42002903069","G4200290306900","42029306900"
"G4200290307000",6.22317596566524,16.6666666666667,83.3333333333333,"G4200290307000","G42002903070","G4200290307000","42029307000"
"G4200290307100",8.24550526968382,22.3186608803472,77.6813391196528,"G4200290307100","G42002903071","G4200290307100","42029307100"
"G4200290307200",6.06060606060606,15.5971479500891,84.4028520499109,"G4200290307200","G42002903072","G4200290307200","42029307200"
"G4200290307300",4.90081680280047,17.9307662388176,82.0692337611824,"G4200290307300","G42002903073","G4200290307300","42029307300"
"G4200290307400",7.50074117995849,21.2866884079454,78.7133115920546,"G4200290307400","G42002903074","G4200290307400","42029307400"
"G4200290307500",7.18390804597701,19.5812807881773,80.4187192118227,"G4200290307500","G42002903075","","42029307500"
"G4200290307600",16.7768595041322,31.1570247933884,68.8429752066116,"G4200290307600","G42002903076","","42029307600"
"G4200290307700",14.7759386354461,25.9184497375858,74.0815502624142,"G4200290307700","G42002903077","G4200290307700","42029307700"
"G4200290307800",4.91881566380134,14.1833810888252,85.8166189111748,"G4200290307800","G42002903078","G4200290307800","42029307800"
"G4200290307900",10.3857566765579,29.080118694362,70.919881305638,"G4200290307900","G42002903079","G4200290307900","42029307900"
"G4200290308000",11.7689530685921,37.8339350180505,62.1660649819495,"G4200290308000","G42002903080","G4200290308000","42029308000"
"G4200290308100",8.6845466155811,18.8834154351396,81.1165845648604,"G4200290308100","G42002903081","","42029308100"
"G4200290308200",4.9721706864564,22.9684601113173,77.0315398886827,"G4200290308200","G42002903082","G4200290308200","42029308200"
"G4200290310200",0,12.2950819672131,87.7049180327869,"G4200290310200","G42002903102","","42029310200"
"G4200290310500",0,4.55486542443064,95.4451345755694,"G4200290310500","G42002903105","","42029310500"
"G4200290310900",67.1052631578947,67.1052631578947,32.8947368421053,"G4200290310900","","","42029310900"
"G4200450400100",10.9341825902335,38.4288747346072,61.5711252653928,"G4200450400100","G42004504001","","42045400100"
"G4200450400301",14.8631029986962,36.5710560625815,63.4289439374185,"G4200450400301","G4200450400301","G4200450400301","42045400301"
"G4200450400302",14.0868140868141,35.5992355992356,64.4007644007644,"G4200450400302","G4200450400302","G4200450400302","42045400302"
"G4200450400401",15.613850996852,42.2875131164743,57.7124868835257,"G4200450400401","G4200450400401","G4200450400401","42045400401"
"G4200450400402",16.1209068010076,37.7833753148615,62.2166246851385,"G4200450400402","G4200450400402","G4200450400402","42045400402"
"G4200450400500",11.4175133043058,23.9719400096759,76.0280599903241,"G4200450400500","G42004504005","G4200450400500","42045400500"
"G4200450400600",7.73359840954274,20.9145129224652,79.0854870775348,"G4200450400600","G42004504006","G4200450400600","42045400600"
"G4200450400700",9.3516699410609,22.8290766208251,77.1709233791749,"G4200450400700","G42004504007","G4200450400700","42045400700"
"G4200450400801",7.45272525027809,21.0789766407119,78.9210233592881,"G4200450400801","G4200450400801","G4200450400801","42045400801"
"G4200450400802",4.13812785388128,14.4691780821918,85.5308219178082,"G4200450400802","G4200450400802","G4200450400802","42045400802"
"G4200450400900",1.9115890083632,10.9318996415771,89.0681003584229,"G4200450400900","G42004504009","G4200450400900","42045400900"
"G4200450401000",4.54076367389061,12.0227038183695,87.9772961816305,"G4200450401000","G42004504010","G4200450401000","42045401000"
"G4200450401101",4.68642315644383,17.9186767746382,82.0813232253618,"G4200450401101","G4200450401101","G4200450401101","42045401101"
"G4200450401103",2.9892836999436,11.7597292724196,88.2402707275804,"G4200450401103","","G4200450401103","42045401103"
"G4200450401104",6.28163828808099,13.7367694431661,86.2632305568339,"G4200450401104","","G4200450401104","42045401104"
"G4200450401200",2.88359788359788,11.4550264550265,88.5449735449735,"G4200450401200","G42004504012","G4200450401200","42045401200"
"G4200450401301",14.8397976391231,27.9089376053963,72.0910623946037,"G4200450401301","G4200450401301","G4200450401301","42045401301"
"G4200450401302",6.10952833175055,12.3773345995568,87.6226654004432,"G4200450401302","G4200450401302","G4200450401302","42045401302"
"G4200450401401",4.71082089552239,12.3600746268657,87.6399253731343,"G4200450401401","G4200450401401","G4200450401401","42045401401"
"G4200450401402",5.44776119402985,17.5373134328358,82.4626865671642,"G4200450401402","G4200450401402","G4200450401402","42045401402"
"G4200450401501",3.76131221719457,14.8755656108597,85.1244343891403,"G4200450401501","G4200450401501","G4200450401501","42045401501"
"G4200450401502",9.22585065083352,21.4432518839918,78.5567481160082,"G4200450401502","G4200450401502","G4200450401502","42045401502"
"G4200450401600",3.67688022284123,20.891364902507,79.108635097493,"G4200450401600","G42004504016","G4200450401600","42045401600"
"G4200450401700",7.62645914396887,24.9027237354086,75.0972762645914,"G4200450401700","G42004504017","G4200450401700","42045401700"
"G4200450401800",4.7427652733119,16.1575562700965,83.8424437299035,"G4200450401800","G42004504018","G4200450401800","42045401800"
"G4200450401900",4.33220625528318,12.1090448013525,87.8909551986475,"G4200450401900","G42004504019","G4200450401900","42045401900"
"G4200450402000",8.26413602214314,24.7528667457493,75.2471332542507,"G4200450402000","G42004504020","G4200450402000","42045402000"
"G4200450402100",2.79508334736488,12.0895773699276,87.9104226300724,"G4200450402100","G42004504021","G4200450402100","42045402100"
"G4200450402200",5.10912698412698,19.593253968254,80.406746031746,"G4200450402200","G42004504022","G4200450402200","42045402200"
"G4200450402300",7.30926033779849,21.0250436808387,78.9749563191613,"G4200450402300","G42004504023","G4200450402300","42045402300"
"G4200450402500",14.3908181283108,38.7580929958799,61.2419070041201,"G4200450402500","G42004504025","G4200450402500","42045402500"
"G4200450402600",15.4411764705882,33.0213903743316,66.9786096256685,"G4200450402600","G42004504026","G4200450402600","42045402600"
"G4200450402700",16.5646674826601,38.718890248878,61.281109751122,"G4200450402700","G42004504027","G4200450402700","42045402700"
"G4200450402800",11.0186725827325,25.2911813643927,74.7088186356073,"G4200450402800","G42004504028","G4200450402800","42045402800"
"G4200450402900",20.577724836212,48.8981536628946,51.1018463371054,"G4200450402900","G42004504029","G4200450402900","42045402900"
"G4200450403001",4.90196078431373,16.0232843137255,83.9767156862745,"G4200450403001","G4200450403001","G4200450403001","42045403001"
"G4200450403002",9.53660174613835,19.8119543317663,80.1880456682337,"G4200450403002","G4200450403002","G4200450403002","42045403002"
"G4200450403101",7.39069111424542,19.5486600846262,80.4513399153738,"G4200450403101","G4200450403101","G4200450403101","42045403101"
"G4200450403103",3.94491998511351,28.9170078154075,71.0829921845925,"G4200450403103","G4200450403103","G4200450403103","42045403103"
"G4200450403104",14.8086522462562,37.9783693843594,62.0216306156406,"G4200450403104","G4200450403104","G4200450403104","42045403104"
"G4200450403200",5.90697674418605,13.906976744186,86.0930232558139,"G4200450403200","G42004504032","G4200450403200","42045403200"
"G4200450403300",11.0781990521327,25.5776066350711,74.4223933649289,"G4200450403300","G42004504033","G4200450403300","42045403300"
"G4200450403401",7.20952687479884,21.2423559703894,78.7576440296105,"G4200450403401","G4200450403401","G4200450403401","42045403401"
"G4200450403402",9.3944099378882,19.824016563147,80.175983436853,"G4200450403402","G4200450403402","G4200450403402","42045403402"
"G4200450403501",6.35723713154422,25.5609326880774,74.4390673119226,"G4200450403501","G4200450403501","G4200450403501","42045403501"
"G4200450403502",2.83246977547496,24.9740932642487,75.0259067357513,"G4200450403502","G4200450403502","G4200450403502","42045403502"
"G4200450403601",7.75540641312453,17.2756649266716,82.7243350733284,"G4200450403601","G4200450403601","G4200450403601","42045403601"
"G4200450403602",7.23076923076923,21.5384615384615,78.4615384615385,"G4200450403602","G4200450403602","G4200450403602","42045403602"
"G4200450403701",9.69187675070028,23.6974789915966,76.3025210084034,"G4200450403701","G4200450403701","G4200450403701","42045403701"
"G4200450403702",6.11764705882353,22.078431372549,77.921568627451,"G4200450403702","G4200450403702","G4200450403702","42045403702"
"G4200450403800",4.31195516811955,18.6643835616438,81.3356164383562,"G4200450403800","G42004504038","G4200450403800","42045403800"
"G4200450403901",6.4638783269962,20.0058496636443,79.9941503363557,"G4200450403901","G4200450403901","G4200450403901","42045403901"
"G4200450403902",2.18270008084074,9.35057935866343,90.6494206413366,"G4200450403902","G4200450403902","G4200450403902","42045403902"
"G4200450404002",3.32175121612231,13.5788742182071,86.4211257817929,"G4200450404002","G4200450404002","","42045404002"
"G4200450404003",5.21191294387171,15.0630011454754,84.9369988545246,"G4200450404003","G4200450404003","G4200450404003","42045404003"
"G4200450404004",2.97120219411854,13.8960841078775,86.1039158921225,"G4200450404004","G4200450404004","G4200450404004","42045404004"
"G4200450404101",8.47113884555382,20.9984399375975,79.0015600624025,"G4200450404101","G4200450404101","G4200450404101","42045404101"
"G4200450404102",13.8780078343593,26.1331841074426,73.8668158925574,"G4200450404102","G4200450404102","G4200450404102","42045404102"
"G4200450404103",7.45449292112106,20.3698353077145,79.6301646922855,"G4200450404103","G4200450404103","G4200450404103","42045404103"
"G4200450404200",5.34883720930233,17.4418604651163,82.5581395348837,"G4200450404200","G42004504042","","42045404200"
"G4200450404300",12.1212121212121,35.1351351351351,64.8648648648649,"G4200450404300","G42004504043","G4200450404300","42045404300"
"G4200450404400",11.2618724559023,23.0664857530529,76.9335142469471,"G4200450404400","G42004504044","G4200450404400","42045404400"
"G4200450404600",13.6212624584718,35.4235880398671,64.5764119601329,"G4200450404600","G42004504046","G4200450404600","42045404600"
"G4200450405100",31.7496573777981,53.3576975788031,46.6423024211969,"G4200450405100","G42004504051","G4200450405100","42045405100"
"G4200450405200",35.7222016992981,63.1326191355744,36.8673808644256,"G4200450405200","G42004504052","G4200450405200","42045405200"
"G4200450405300",27.2132080842585,52.0068317677199,47.9931682322801,"G4200450405300","G42004504053","G4200450405300","42045405300"
"G4200450405400",27.9579316389132,47.239263803681,52.760736196319,"G4200450405400","G42004504054","G4200450405400","42045405400"
"G4200450405600",6.87022900763359,38.6259541984733,61.3740458015267,"G4200450405600","G42004504056","","42045405600"
"G4200450405700",21.4214214214214,59.3593593593594,40.6406406406406,"G4200450405700","G42004504057","","42045405700"
"G4200450405800",35.1867219917012,64.4398340248963,35.5601659751037,"G4200450405800","","","42045405800"
"G4200450406100",5.62195661797255,17.5741478530323,82.4258521469677,"G4200450406100","G42004504061","G4200450406100","42045406100"
"G4200450406201",2.98149417409184,18.4030157642221,81.5969842357779,"G4200450406201","G4200450406201","G4200450406201","42045406201"
"G4200450406202",3.89867405501682,14.0708490005937,85.9291509994063,"G4200450406202","G4200450406202","G4200450406202","42045406202"
"G4200450406300",25.0759365507931,38.9470131623355,61.0529868376645,"G4200450406300","G42004504063","G4200450406300","42045406300"
"G4200450406401",7.13788300835655,36.0376044568245,63.9623955431755,"G4200450406401","G4200450406401","G4200450406401","42045406401"
"G4200450406402",34.5078979343864,52.7946537059538,47.2053462940462,"G4200450406402","G4200450406402","G4200450406402","42045406402"
"G4200450406500",16.5298303229338,35.4132457580733,64.5867542419267,"G4200450406500","G42004504065","G4200450406500","42045406500"
"G4200450406600",21.6768027801911,41.9635099913119,58.0364900086881,"G4200450406600","G42004504066","G4200450406600","42045406600"
"G4200450406700",10.2355580482333,31.3236118900729,68.6763881099271,"G4200450406700","G42004504067","G4200450406700","42045406700"
"G4200450406801",6.70745524586449,17.4257874461817,82.5742125538183,"G4200450406801","G4200450406801","G4200450406801","42045406801"
"G4200450406802",7.72904906643508,21.7976552323057,78.2023447676943,"G4200450406802","G4200450406802","G4200450406802","42045406802"
"G4200450406803",3.46203346203346,10.7722007722008,89.2277992277992,"G4200450406803","G4200450406803","G4200450406803","42045406803"
"G4200450406902",5.19853292935736,10.7957263594323,89.2042736405677,"G4200450406902","G4200450406902","G4200450406902","42045406902"
"G4200450406903",1.84365781710914,11.2278761061947,88.7721238938053,"G4200450406903","G4200450406903","G4200450406903","42045406903"
"G4200450406904",7.69421078673924,14.3245917862444,85.6754082137556,"G4200450406904","G4200450406904","G4200450406904","42045406904"
"G4200450407000",4.31683168316832,9.66336633663366,90.3366336633663,"G4200450407000","G42004504070","G4200450407000","42045407000"
"G4200450407101",1.52914021927294,3.80842469705713,96.1915753029429,"G4200450407101","G4200450407101","G4200450407101","42045407101"
"G4200450407102",1.00502512562814,6.75251256281407,93.2474874371859,"G4200450407102","G4200450407102","G4200450407102","42045407102"
"G4200450407201",4.53149001536098,11.699948796723,88.300051203277,"G4200450407201","G4200450407201","G4200450407201","42045407201"
"G4200450407202",2.63852242744063,11.6754617414248,88.3245382585752,"G4200450407202","G4200450407202","G4200450407202","42045407202"
"G4200450407300",2.4364406779661,4.66101694915254,95.3389830508475,"G4200450407300","G42004504073","","42045407300"
"G4200450407401",3.39753879079722,7.78491171749599,92.215088282504,"G4200450407401","G4200450407401","G4200450407401","42045407401"
"G4200450407403",4.06687754179846,12.4115077571923,87.5884922428076,"G4200450407403","G4200450407403","","42045407403"
"G4200450407404",1.81430096051227,8.50231234436144,91.4976876556386,"G4200450407404","G4200450407404","G4200450407404","42045407404"
"G4200450407501",5.79839429081177,14.7190008920607,85.2809991079393,"G4200450407501","G4200450407501","G4200450407501","42045407501"
"G4200450407502",9.5928226363009,25.224292615597,74.775707384403,"G4200450407502","G4200450407502","G4200450407502","42045407502"
"G4200450407600",2.09989806320081,7.05402650356779,92.9459734964322,"G4200450407600","G42004504076","G4200450407600","42045407600"
"G4200450407700",6.38847858197932,17.2451994091581,82.754800590842,"G4200450407700","G42004504077","G4200450407700","42045407700"
"G4200450407801",1.63934426229508,10.1092896174863,89.8907103825137,"G4200450407801","G4200450407801","G4200450407801","42045407801"
"G4200450407802",3.25783431585479,9.33912503878374,90.6608749612163,"G4200450407802","G4200450407802","G4200450407802","42045407802"
"G4200450407803",2.78461829892025,6.72475847698428,93.2752415230157,"G4200450407803","G4200450407803","G4200450407803","42045407803"
"G4200450407804",2.38696350700023,9.36424145053936,90.6357585494606,"G4200450407804","G4200450407804","G4200450407804","42045407804"
"G4200450407805",1.20918984280532,11.3059250302297,88.6940749697703,"G4200450407805","G4200450407805","G4200450407805","42045407805"
"G4200450407806",6.94915254237288,13.3333333333333,86.6666666666667,"G4200450407806","","G4200450407806","42045407806"
"G4200450407901",3.08508074234755,6.07375271149675,93.9262472885032,"G4200450407901","G4200450407901","G4200450407901","42045407901"
"G4200450407902",5.3382084095064,11.1882998171846,88.8117001828154,"G4200450407902","G4200450407902","G4200450407902","42045407902"
"G4200450407903",3.82377389858687,12.3857024106401,87.6142975893599,"G4200450407903","G4200450407903","G4200450407903","42045407903"
"G4200450408001",1.39527248850952,6.48391332895601,93.516086671044,"G4200450408001","G4200450408001","G4200450408001","42045408001"
"G4200450408002",6.73385249656436,11.749885478699,88.250114521301,"G4200450408002","G4200450408002","G4200450408002","42045408002"
"G4200450408101",4.35347628330084,9.72492960797054,90.2750703920294,"G4200450408101","G4200450408101","G4200450408101","42045408101"
"G4200450408102",3.9920724801812,11.6081540203851,88.3918459796149,"G4200450408102","G4200450408102","G4200450408102","42045408102"
"G4200450408103",7.37833594976452,21.5967705763624,78.4032294236376,"G4200450408103","G4200450408103","G4200450408103","42045408103"
"G4200450408300",12.1554213704384,17.852454712523,82.147545287477,"G4200450408300","G42004504083","G4200450408300","42045408300"
"G4200450408400",2.324352879028,4.75435816164818,95.2456418383518,"G4200450408400","G42004504084","G4200450408400","42045408400"
"G4200450408500",3.77122877122877,12.6623376623377,87.3376623376623,"G4200450408500","G42004504085","G4200450408500","42045408500"
"G4200450408600",2.95941375422773,8.20180383314543,91.7981961668546,"G4200450408600","G42004504086","G4200450408600","42045408600"
"G4200450408700",4.66414191748057,11.0225234203707,88.9774765796293,"G4200450408700","G42004504087","G4200450408700","42045408700"
"G4200450408800",3.77396166134185,10.702875399361,89.297124600639,"G4200450408800","G42004504088","G4200450408800","42045408800"
"G4200450408900",0.68762278978389,4.28945645055665,95.7105435494433,"G4200450408900","G42004504089","G4200450408900","42045408900"
"G4200450409000",2.76636537934812,11.6132566420159,88.3867433579841,"G4200450409000","G42004504090","G4200450409000","42045409000"
"G4200450409100",2.03743188817816,7.91281686804075,92.0871831319593,"G4200450409100","G42004504091","G4200450409100","42045409100"
"G4200450409200",2.29690522243714,14.2166344294004,85.7833655705996,"G4200450409200","G42004504092","G4200450409200","42045409200"
"G4200450409300",3.51089588377724,5.89184826472962,94.1081517352704,"G4200450409300","G42004504093","G4200450409300","42045409300"
"G4200450409400",2.37825594563986,10.872027180068,89.1279728199321,"G4200450409400","G42004504094","G4200450409400","42045409400"
"G4200450409500",2.58788009488894,8.66939831787794,91.3306016821221,"G4200450409500","G42004504095","G4200450409500","42045409500"
"G4200450409601",7.06744236156001,14.7382029734971,85.2617970265029,"G4200450409601","G4200450409601","G4200450409601","42045409601"
"G4200450409602",14.7358943577431,26.6806722689076,73.3193277310924,"G4200450409602","G4200450409602","G4200450409602","42045409602"
"G4200450409701",4.62751971954426,5.99474145486415,94.0052585451358,"G4200450409701","G4200450409701","G4200450409701","42045409701"
"G4200450409702",12.0331950207469,22.4066390041494,77.5933609958506,"G4200450409702","G4200450409702","G4200450409702","42045409702"
