"GISJOIN","pct99_90","pct199_90","pct200_90","NHGISCODE","GJOIN2000","GJOIN2012","origGEOID"
"G4200290303401",6.95906432748538,19.1228070175439,79.7953216374269,"G4200290303401","G4200290303401","G4200290303401","42029303401"
"G4200290303402",12.0825743776563,22.7686703096539,75.0455373406193,"G4200290303402","G4200290303402","G4200290303402","42029303402"
"G42002903035",1.25575554625366,5.71368773545416,93.9514441188782,"G4200290303500","G4200290303500","","42029303500"
"G42002903036",2.02020202020202,3.61952861952862,94.6969696969697,"G4200290303600","G4200290303600","","42029303600"
"G42002903037",4.70479704797048,10.7933579335793,88.3763837638376,"G4200290303700","G4200290303700","","42029303700"
"G4200290303801",1.27177218689522,4.25767210395355,93.6134918440697,"G4200290303801","G4200290303801","G4200290303801","42029303801"
"G4200290303802",1.34093711467324,3.76078914919852,95.6381011097411,"G4200290303802","G4200290303802","G4200290303802","42029303802"
"G42002903039",2.03193033381713,6.5795839380745,93.4204160619255,"G4200290303900","G4200290303900","","42029303900"
"G42002903040",5.72228891556623,12.2849139655862,87.4349739895958,"G4200290304000","G4200290304000","G4200290304000","42029304000"
"G4200290304101",1.82200420462509,9.60056061667835,89.7453865919178,"G4200290304101","G4200290304101","G4200290304101","42029304101"
"G4200290304102",4.32416087087995,11.2791049289386,85.6365285757484,"G4200290304102","G4200290304102","G4200290304102","42029304102"
"G4200290304201",3.84421688769515,10.9786805438979,87.8630182978009,"G4200290304201","G4200290304201","G4200290304201","42029304201"
"G4200290304202",9.1909517016507,15.4065620542083,84.2673731404117,"G4200290304202","G4200290304202","","42029304202"
"G42002903043",1.05441536433817,6.30766334023724,93.2404443607607,"G4200290304300","G4200290304300","G4200290304300","42029304300"
"G4200290304401",1.29469058082908,4.43045492338758,95.4863998099537,"G4200290304401","","","42029304401"
"G4200290304402",1.57205240174673,4.47598253275109,95.5240174672489,"G4200290304402","G4200290304402","","42029304402"
"G42002903045",1.43507972665148,4.85193621867882,94.5785876993166,"G4200290304500","G4200290304500","","42029304500"
"G42002903046",0.647668393782383,10.146804835924,85.7944732297064,"G4200290304600","G4200290304600","G4200290304600","42029304600"
"G42002903047",10.5128205128205,20.3076923076923,78.6666666666667,"G4200290304700","G4200290304700","","42029304700"
"G42002903048",5.34188034188034,10.042735042735,86.5384615384615,"G4200290304800","G4200290304800","","42029304800"
"G42002903049",8.98613010353585,22.5434655206095,75.4053526079312,"G4200290304900","G4200290304900","G4200290304900","42029304900"
"G42002903050",3.47163420829805,14.1405588484335,82.8958509737511,"G4200290305000","G4200290305000","G4200290305000","42029305000"
"G42002903051",6.59286993325737,12.8764447338434,85.5282435292202,"G4200290305100","G4200290305100","","42029305100"
"G42002903052",3.77456049638056,10.1172009651844,88.9865563598759,"G4200290305200","G4200290305200","","42029305200"
"G42002903053",6.31931906112974,15.0631931906113,82.4348723239618,"G4200290305300","G4200290305300","G4200290305300","42029305300"
"G42002903057",5.94855305466238,20.4983922829582,78.7379421221865,"G4200290305700","G4200290305700","G4200290305700","42029305700"
"G42002903058",25.5140186915888,39.6261682242991,59.4392523364486,"G4200290305800","G4200290305800","","42029305800"
"G42002903059",26.614481409002,46.5753424657534,48.7279843444227,"G4200290305900","G4200290305900","","42029305900"
"G42002903060",4.11578471279964,12.4378109452736,85.9113523292628,"G4200290306000","G4200290306000","G4200290306000","42029306000"
"G42002903061",4.79452054794521,17.1232876712329,78.7671232876712,"G4200290306100","G4200290306100","","42029306100"
"G42002903062",5.06863780359029,15.2323125659979,83.3157338965153,"G4200290306200","G4200290306200","","42029306200"
"G42002903063",5.89066918001885,19.9340245051838,78.0867106503299,"G4200290306300","G4200290306300","G4200290306300","42029306300"
"G42002903064",11.0526315789474,21.6842105263158,74,"G4200290306400","G4200290306400","","42029306400"
"G42002903065",10.657259561827,29.242480505013,68.3438544374304,"G4200290306500","G4200290306500","","42029306500"
"G42002903066",2.77777777777778,6.19369369369369,93.6561561561562,"G4200290306600","G4200290306600","G4200290306600","42029306600"
"G42002903067",0.539762504498021,6.54911838790932,90.8960057574667,"G4200290306700","G4200290306700","G4200290306700","42029306700"
"G42002903068",4.34012400354296,18.1576616474756,80.4251550044287,"G4200290306800","G4200290306800","G4200290306800","42029306800"
"G42002903069",4.13284132841328,10.0738007380074,88.1549815498155,"G4200290306900","G4200290306900","G4200290306900","42029306900"
"G42002903070",5.05767524401065,17.5687666370896,80.2573203194321,"G4200290307000","G4200290307000","G4200290307000","42029307000"
"G42002903071",7.81627719580983,15.7131345688961,82.433521353747,"G4200290307100","G4200290307100","G4200290307100","42029307100"
"G42002903072",7.17863105175292,15.3589315525876,81.8864774624374,"G4200290307200","G4200290307200","G4200290307200","42029307200"
"G42002903073",3.42493030665074,13.1023496614894,85.8223815213063,"G4200290307300","G4200290307300","G4200290307300","42029307300"
"G42002903074",9.70578288806223,18.5999323638823,79.8782549881637,"G4200290307400","G4200290307400","G4200290307400","42029307400"
"G42002903075",4.30157261794635,14.199814986124,83.3950046253469,"G4200290307500","G4200290307500","","42029307500"
"G42002903076",4.7970479704797,19.9261992619926,78.3517835178352,"G4200290307600","G4200290307600","","42029307600"
"G42002903077",5.86472602739726,10.402397260274,87.7996575342466,"G4200290307700","G4200290307700","G4200290307700","42029307700"
"G42002903078",6.25,18.3210784313725,79.3504901960784,"G4200290307800","G4200290307800","G4200290307800","42029307800"
"G42002903079",5.57275541795666,16.7624944714728,79.2569659442725,"G4200290307900","G4200290307900","G4200290307900","42029307900"
"G42002903080",11.923820038642,33.1769252001104,60.8887662158432,"G4200290308000","G4200290308000","G4200290308000","42029308000"
"G42002903081",5.08252554362064,15.6929525805607,81.0584228451664,"G4200290308100","G4200290308100","","42029308100"
"G42002903082",8,24.5977011494253,70.9425287356322,"G4200290308200","G4200290308200","G4200290308200","42029308200"
"G42002903102",28.3950617283951,38.6831275720165,61.3168724279835,"G4200290310200","G4200290310200","","42029310200"
"G4200290310497",20,20,80,"G4200290310497","","","42029310497"
"G42002903105",11.3074204946996,15.1943462897527,84.8056537102474,"G4200290310500","G4200290310500","","42029310500"
"G42004504001",20.1711491442543,40.2200488997555,54.7677261613692,"G4200450400100","G4200450400100","","42045400100"
"G42004504002",8.24556123984351,25.9103219981944,71.8025880228709,"G4200450400200","G4200450400200","","42045400200"
"G4200450400301",14.7334897753939,30.7576265504526,65.9403285283272,"G4200450400301","G4200450400301","G4200450400301","42045400301"
"G4200450400302",14.8011588095865,28.4435080326574,68.7648143271003,"G4200450400302","G4200450400302","G4200450400302","42045400302"
"G4200450400401",10.996993987976,24.4488977955912,70.9919839679359,"G4200450400401","G4200450400401","G4200450400401","42045400401"
"G4200450400402",12.3543123543124,25.3302253302253,73.5560735560736,"G4200450400402","G4200450400402","G4200450400402","42045400402"
"G42004504005",9.82563619227144,23.5862393967955,75.2120640904807,"G4200450400500","G4200450400500","G4200450400500","42045400500"
"G42004504006",7.25942599887451,15.1378728193585,81.1292440442694,"G4200450400600","G4200450400600","G4200450400600","42045400600"
"G42004504007",8.2330982994608,18.8925756947325,79.7594359187059,"G4200450400700","G4200450400700","G4200450400700","42045400700"
"G4200450400801",12.0967741935484,18.3467741935484,78.679435483871,"G4200450400801","G4200450400801","G4200450400801","42045400801"
"G4200450400802",2.66818052795913,8.85608856088561,89.4408174850979,"G4200450400802","G4200450400802","G4200450400802","42045400802"
"G42004504009",0.326797385620915,5.93681917211329,93.7363834422658,"G4200450400900","G4200450400900","G4200450400900","42045400900"
"G42004504010",4.10557184750733,7.08699902248289,89.7849462365591,"G4200450401000","G4200450401000","G4200450401000","42045401000"
"G4200450401101",2.05081114172023,12.6721763085399,86.0422405876951,"G4200450401101","G4200450401101","G4200450401101","42045401101"
"G4200450401102",3.31747460460332,9.36093609360936,89.3789378937894,"G4200450401102","","","42045401102"
"G42004504012",2.20036241263267,11.0018120631633,87.3673310898266,"G4200450401200","G4200450401200","G4200450401200","42045401200"
"G4200450401301",7.63358778625954,17.3187022900763,80.2480916030534,"G4200450401301","G4200450401301","G4200450401301","42045401301"
"G4200450401302",3.44051446945338,9.19614147909968,88.0707395498392,"G4200450401302","G4200450401302","G4200450401302","42045401302"
"G4200450401401",2.00181983621474,9.05368516833485,90.400363967243,"G4200450401401","G4200450401401","G4200450401401","42045401401"
"G4200450401402",4.29523574426068,14.8852135275241,83.7817822759812,"G4200450401402","G4200450401402","G4200450401402","42045401402"
"G4200450401501",3.17501290655653,9.47341249354672,89.1584925141972,"G4200450401501","G4200450401501","G4200450401501","42045401501"
"G4200450401502",6.58722277391592,13.737173121483,85.0711684872559,"G4200450401502","G4200450401502","G4200450401502","42045401502"
"G4200450401503",11.219512195122,12.6829268292683,83.7073170731707,"G4200450401503","","","42045401503"
"G42004504016",3.48899624261943,6.22651637144391,90.6065485775631,"G4200450401600","G4200450401600","G4200450401600","42045401600"
"G42004504017",6.48464163822526,16.647705726204,78.1190747061054,"G4200450401700","G4200450401700","G4200450401700","42045401700"
"G42004504018",2.75650842266462,11.0770801429301,85.9111791730475,"G4200450401800","G4200450401800","G4200450401800","42045401800"
"G42004504019",2.91395944083481,8.17089978342193,89.3679858239811,"G4200450401900","G4200450401900","G4200450401900","42045401900"
"G42004504020",5.21449704142012,18.6020710059172,78.6612426035503,"G4200450402000","G4200450402000","G4200450402000","42045402000"
"G42004504021",5.78231292517007,13.4434726271461,86.3459669582119,"G4200450402100","G4200450402100","G4200450402100","42045402100"
"G42004504022",4.18968692449355,18.8305709023941,80.4788213627993,"G4200450402200","G4200450402200","G4200450402200","42045402200"
"G42004504023",5.80975316074654,13.8470800722456,85.3702588801927,"G4200450402300","G4200450402300","G4200450402300","42045402300"
"G42004504024",20.4769310523587,39.3727319854847,58.6314152410575,"G4200450402400","G4200450402400","G4200450402400","42045402400"
"G42004504025",23.2558139534884,36.8122518434487,55.5019852524107,"G4200450402500","G4200450402500","G4200450402500","42045402500"
"G42004504026",8.14639905548996,18.6540731995277,77.5383707201889,"G4200450402600","G4200450402600","G4200450402600","42045402600"
"G42004504027",11.7489475698431,23.8805970149254,71.4504401071565,"G4200450402700","G4200450402700","G4200450402700","42045402700"
"G42004504028",9.94773519163763,24.2508710801394,75,"G4200450402800","G4200450402800","G4200450402800","42045402800"
"G42004504029",31.4618108244815,46.686899342438,50.7334344967122,"G4200450402900","G4200450402900","G4200450402900","42045402900"
"G4200450403001",3.25814536340852,14.8148148148148,81.0637705374547,"G4200450403001","G4200450403001","G4200450403001","42045403001"
"G4200450403002",7.25925925925926,17.5407407407407,79.8814814814815,"G4200450403002","G4200450403002","G4200450403002","42045403002"
"G4200450403101",10.1018442058904,22.3781998348472,73.9884393063584,"G4200450403101","G4200450403101","G4200450403101","42045403101"
"G4200450403103",7.48663101604278,15.307486631016,83.322192513369,"G4200450403103","G4200450403103","G4200450403103","42045403103"
"G4200450403104",5.98802395209581,23.4331337325349,74.810379241517,"G4200450403104","G4200450403104","G4200450403104","42045403104"
"G42004504032",4.22907488986784,7.77533039647577,87.8854625550661,"G4200450403200","G4200450403200","G4200450403200","42045403200"
"G42004504033",7.83954961294863,18.2969739619986,78.8599577762139,"G4200450403300","G4200450403300","G4200450403300","42045403300"
"G4200450403401",7.73308387901466,15.9962581852198,82.1640162145307,"G4200450403401","G4200450403401","G4200450403401","42045403401"
"G4200450403402",3.93719240684322,10.7335364424654,87.3447386922897,"G4200450403402","G4200450403402","G4200450403402","42045403402"
"G4200450403501",5.26315789473684,14.7232304900181,83.5526315789474,"G4200450403501","G4200450403501","G4200450403501","42045403501"
"G4200450403502",3.92226148409894,12.3674911660777,82.9328621908127,"G4200450403502","G4200450403502","G4200450403502","42045403502"
"G4200450403601",4.79177119919719,10.4114400401405,87.2303060712494,"G4200450403601","G4200450403601","G4200450403601","42045403601"
"G4200450403602",4.62616822429907,11.6355140186916,86.8224299065421,"G4200450403602","G4200450403602","G4200450403602","42045403602"
"G4200450403701",6.61764705882353,18.552036199095,80.7126696832579,"G4200450403701","G4200450403701","G4200450403701","42045403701"
"G4200450403702",7.12661106899166,21.9105382865807,77.8620166793025,"G4200450403702","G4200450403702","G4200450403702","42045403702"
"G42004504038",6.33353584447145,18.2411907654921,78.7515188335359,"G4200450403800","G4200450403800","G4200450403800","42045403800"
"G4200450403901",6.76369863013699,17.5513698630137,81.3070776255708,"G4200450403901","G4200450403901","G4200450403901","42045403901"
"G4200450403902",2.27272727272727,5.2093973442288,93.2839632277834,"G4200450403902","G4200450403902","G4200450403902","42045403902"
"G4200450404002",4.11920529801324,12.3973509933775,85.1523178807947,"G4200450404002","G4200450404002","","42045404002"
"G4200450404003",5.07056978567695,14.3753267119707,82.3836905384213,"G4200450404003","G4200450404003","G4200450404003","42045404003"
"G4200450404004",3.46273291925466,8.7111801242236,89.1770186335404,"G4200450404004","G4200450404004","G4200450404004","42045404004"
"G4200450404101",7.80891134588884,20.0122492726994,78.3187873220028,"G4200450404101","G4200450404101","G4200450404101","42045404101"
"G4200450404102",6.04194727727535,18.4914373677121,76.8520300173177,"G4200450404102","G4200450404102","G4200450404102","42045404102"
"G4200450404103",2.15664018161181,10.2156640181612,88.0817253121453,"G4200450404103","G4200450404103","G4200450404103","42045404103"
"G42004504042",4.10628019323671,11.9565217391304,86.9565217391304,"G4200450404200","G4200450404200","","42045404200"
"G42004504043",9.39431396786156,17.8821590440874,77.2146683147919,"G4200450404300","G4200450404300","G4200450404300","42045404300"
"G42004504044",6.07805502239283,20.9213051823417,74.8560460652591,"G4200450404400","G4200450404400","G4200450404400","42045404400"
"G42004504045",13.79760609358,30.2937976060936,67.6387377584331,"G4200450404500","G4200450404500","G4200450404500","42045404500"
"G42004504046",6.98924731182796,24.9551971326165,67.831541218638,"G4200450404600","G4200450404600","G4200450404600","42045404600"
"G42004504050",11.4971895758815,37.9151762902402,59.3765968318855,"G4200450405000","G4200450405000","G4200450405000","42045405000"
"G42004504051",21.0649960845732,44.5575567736883,53.9154267815192,"G4200450405100","G4200450405100","G4200450405100","42045405100"
"G42004504052",47.5293596277421,65.2780855306891,33.1265233769111,"G4200450405200","G4200450405200","G4200450405200","42045405200"
"G42004504053",19.725,41.85,55.15,"G4200450405300","G4200450405300","G4200450405300","42045405300"
"G42004504054",25.7476076555024,48.0562200956938,51.555023923445,"G4200450405400","G4200450405400","G4200450405400","42045405400"
"G42004504055",27.4397244546498,63.7198622273249,31.5729047072331,"G4200450405500","","","42045405500"
"G42004504056",13.6882129277567,69.7718631178707,30.2281368821293,"G4200450405600","G4200450405600","","42045405600"
"G42004504057",35.8347876672484,53.5194880744619,43.8627108784177,"G4200450405700","G4200450405700","","42045405700"
"G4200450405801",34.5340642129992,56.6953797963978,40.0939702427565,"G4200450405801","","","42045405801"
"G4200450405802",51.2804497189257,68.3947532792005,30.7932542161149,"G4200450405802","","","42045405802"
"G42004504059",36.8312757201646,70.7818930041152,25.5144032921811,"G4200450405900","","","42045405900"
"G42004504061",6.65377176015474,14.3907156673114,81.6634429400387,"G4200450406100","G4200450406100","G4200450406100","42045406100"
"G4200450406201",3.17137038114635,14.8967122490544,83.0957230142566,"G4200450406201","G4200450406201","G4200450406201","42045406201"
"G4200450406202",0.780792504391958,4.78235408940074,94.6710911575249,"G4200450406202","G4200450406202","G4200450406202","42045406202"
"G42004504063",13.1811263318113,28.675799086758,69.0715372907154,"G4200450406300","G4200450406300","G4200450406300","42045406300"
"G4200450406401",7.12074303405573,18.7616099071207,80.4334365325077,"G4200450406401","G4200450406401","G4200450406401","42045406401"
"G4200450406402",35.3929807217004,56.9945625308947,39.7429560059318,"G4200450406402","G4200450406402","G4200450406402","42045406402"
"G42004504065",10.8599290780142,27.8368794326241,67.5531914893617,"G4200450406500","G4200450406500","G4200450406500","42045406500"
"G42004504066",14.4489795918367,33.7142857142857,62.1632653061224,"G4200450406600","G4200450406600","G4200450406600","42045406600"
"G42004504067",6.91460055096419,25.2892561983471,71.1845730027548,"G4200450406700","G4200450406700","G4200450406700","42045406700"
"G42004504068",0,0,100,"G4200450406800","","","42045406800"
"G4200450406801",3.97849462365591,8.06451612903226,87.6075268817204,"G4200450406801","G4200450406801","G4200450406801","42045406801"
"G4200450406802",5.20498392282958,15.5144694533762,81.0289389067524,"G4200450406802","G4200450406802","G4200450406802","42045406802"
"G4200450406803",3.40364333652924,8.8686481303931,89.8370086289549,"G4200450406803","G4200450406803","G4200450406803","42045406803"
"G4200450406902",2.8931245745405,7.59019741320626,91.2185159972771,"G4200450406902","G4200450406902","G4200450406902","42045406902"
"G4200450406903",1.65946413137424,7.1218668971478,92.5669835782195,"G4200450406903","G4200450406903","G4200450406903","42045406903"
"G4200450406904",6.27306273062731,10.239852398524,87.9151291512915,"G4200450406904","G4200450406904","G4200450406904","42045406904"
"G42004504070",1.46406388642414,4.34782608695652,94.0550133096717,"G4200450407000","G4200450407000","G4200450407000","42045407000"
"G4200450407101",3.04897826792086,9.21180668180344,90.7881933181966,"G4200450407101","G4200450407101","G4200450407101","42045407101"
"G4200450407102",3.09244791666667,5.2734375,93.5872395833333,"G4200450407102","G4200450407102","G4200450407102","42045407102"
"G4200450407201",1.67394468704512,6.84133915574964,92.6128093158661,"G4200450407201","G4200450407201","G4200450407201","42045407201"
"G4200450407202",2.35807860262009,6.24454148471616,93.4934497816594,"G4200450407202","G4200450407202","G4200450407202","42045407202"
"G42004504073",3.15682281059063,4.07331975560081,95.6211812627291,"G4200450407300","G4200450407300","","42045407300"
"G4200450407401",3.61746361746362,8.31600831600832,90.8939708939709,"G4200450407401","G4200450407401","G4200450407401","42045407401"
"G4200450407402",2.59067357512953,10.9548482605477,87.7868245743893,"G4200450407402","","","42045407402"
"G4200450407403",2.8113063407181,11.0618792971734,88.2352941176471,"G4200450407403","G4200450407403","","42045407403"
"G4200450407404",2.94225818315557,4.33983082015447,94.2258183155572,"G4200450407404","G4200450407404","G4200450407404","42045407404"
"G4200450407501",5.97194388777555,19.6793587174349,79.0380761523046,"G4200450407501","G4200450407501","G4200450407501","42045407501"
"G4200450407502",8.03333333333333,20.2666666666667,78.2333333333333,"G4200450407502","G4200450407502","G4200450407502","42045407502"
"G42004504076",2.75229357798165,5.99388379204893,92.8644240570846,"G4200450407600","G4200450407600","G4200450407600","42045407600"
"G42004504077",6.49258997882851,15.2434721242061,82.9922371206775,"G4200450407700","G4200450407700","G4200450407700","42045407700"
"G4200450407801",1.69878296146045,3.37221095334686,96.1967545638945,"G4200450407801","G4200450407801","G4200450407801","42045407801"
"G4200450407802",0.98904443091905,5.09738283627511,94.0048691418138,"G4200450407802","G4200450407802","G4200450407802","42045407802"
"G4200450407803",1.76082171680117,6.47468818782098,91.5810711665444,"G4200450407803","G4200450407803","G4200450407803","42045407803"
"G4200450407804",1.15796373170199,6.3578763382128,92.7900371422329,"G4200450407804","G4200450407804","G4200450407804","42045407804"
"G4200450407805",4.41475457449898,7.37728724949172,92.2160906186465,"G4200450407805","G4200450407805","G4200450407805","42045407805"
"G4200450407901",0.127779197546639,2.93892154357271,96.2688474316381,"G4200450407901","G4200450407901","G4200450407901","42045407901"
"G4200450407902",3.89805097451274,9.5952023988006,89.5052473763118,"G4200450407902","G4200450407902","G4200450407902","42045407902"
"G4200450407903",5.73850668405608,12.292142158461,85.0668405608086,"G4200450407903","G4200450407903","G4200450407903","42045407903"
"G4200450408001",3.6248752909877,8.19753907549052,91.6694379780512,"G4200450408001","G4200450408001","G4200450408001","42045408001"
"G4200450408002",5.90120160213618,8.5981308411215,90.6809078771696,"G4200450408002","G4200450408002","G4200450408002","42045408002"
"G4200450408101",3.25220310532942,6.04280318925724,92.2156945027277,"G4200450408101","G4200450408101","G4200450408101","42045408101"
"G4200450408102",2.47761194029851,9.07462686567164,89.4328358208955,"G4200450408102","G4200450408102","G4200450408102","42045408102"
"G4200450408103",4.78711162255466,10.3337169159954,86.9044879171461,"G4200450408103","G4200450408103","G4200450408103","42045408103"
"G42004504082",10.9785202863962,24.1050119331742,75.8949880668258,"G4200450408200","","","42045408200"
"G42004504083",18.2394366197183,20.5985915492958,79.4014084507042,"G4200450408300","G4200450408300","G4200450408300","42045408300"
"G42004504084",0.45662100456621,1.95694716242661,98.0430528375734,"G4200450408400","G4200450408400","G4200450408400","42045408400"
"G42004504085",4.43890274314214,14.8877805486284,83.4912718204489,"G4200450408500","G4200450408500","G4200450408500","42045408500"
"G42004504086",2.53863134657837,5.4635761589404,92.8532008830022,"G4200450408600","G4200450408600","G4200450408600","42045408600"
"G42004504087",0.426829268292683,4.26829268292683,95.7317073170732,"G4200450408700","G4200450408700","G4200450408700","42045408700"
"G42004504088",2.38695905297885,9.02386959052979,90.2192897341355,"G4200450408800","G4200450408800","G4200450408800","42045408800"
"G42004504089",1.36855506047104,9.00700190961171,89.4016549968173,"G4200450408900","G4200450408900","G4200450408900","42045408900"
"G42004504090",1.87853834276891,6.38188368502316,92.7946474523932,"G4200450409000","G4200450409000","G4200450409000","42045409000"
"G42004504091",0.618131868131868,6.753663003663,91.0485347985348,"G4200450409100","G4200450409100","G4200450409100","42045409100"
"G42004504092",1.69208770257388,5.52907530981888,92.4451858913251,"G4200450409200","G4200450409200","G4200450409200","42045409200"
"G42004504093",3.95956192080876,12.2577927548441,81.3395113732098,"G4200450409300","G4200450409300","G4200450409300","42045409300"
"G42004504094",0.85949177877429,4.29745889387145,94.880418535127,"G4200450409400","G4200450409400","G4200450409400","42045409400"
"G42004504095",1.76382017638202,3.57066035706604,96.429339642934,"G4200450409500","G4200450409500","G4200450409500","42045409500"
"G4200450409601",5.33652798954476,8.75626225223263,90.089305162274,"G4200450409601","G4200450409601","G4200450409601","42045409601"
"G4200450409602",12.1739130434783,17.0827489481066,82.1037868162693,"G4200450409602","G4200450409602","G4200450409602","42045409602"
"G4200450409701",3.57531760435572,4.73684210526316,93.1034482758621,"G4200450409701","G4200450409701","G4200450409701","42045409701"
"G4200450409702",0,0,100,"G4200450409702","G4200450409702","G4200450409702","42045409702"
"G4200450409802",3.86111111111111,6.41666666666667,92.8888888888889,"G4200450409802","G4200450409802","G4200450409802","42045409802"
"G4200450409898",4.73684210526316,12.9473684210526,85.6992481203008,"G4200450409898","","","42045409898"
"G4200450409902",1.90849673202614,8.54901960784314,90.7450980392157,"G4200450409902","G4200450409902","G4200450409902","42045409902"
"G4200450409903",2.08883553421368,8.30732292917167,91.0444177671069,"G4200450409903","G4200450409903","G4200450409903","42045409903"
"G4200450409904",7.2354537232439,9.94874886946036,88.7247512812783,"G4200450409904","G4200450409904","G4200450409904","42045409904"
"G42004504100",1.37631293009779,7.67837739949294,89.82252806954,"G4200450410000","G4200450410000","G4200450410000","42045410000"
"G4200450410102",2.54571531014701,6.56149157404087,93.4385084259591,"G4200450410102","","","42045410102"
"G42004504102",1.41116100064144,3.23925593329057,95.253367543297,"G4200450410200","G4200450410200","G4200450410200","42045410200"
"G4200450410301",2.07217694994179,5.51804423748545,93.9464493597206,"G4200450410301","G4200450410301","G4200450410301","42045410301"
"G4200450410302",2.44881573665195,9.313528703332,89.6828582898434,"G4200450410302","G4200450410302","G4200450410302","42045410302"
"G42004504104",3.19148936170213,9.96960486322189,88.7841945288754,"G4200450410400","G4200450410400","G4200450410400","42045410400"
"G4200910200103",2.12589729431253,3.67200441744892,95.9138597459967,"G4200910200103","G4200910200103","G4200910200103","42091200103"
"G4200910200104",2.01231060606061,4.45075757575758,92.9214015151515,"G4200910200104","G4200910200104","G4200910200104","42091200104"
"G4200910200105",2.78381905176164,4.95867768595041,93.3884297520661,"G4200910200105","G4200910200105","G4200910200105","42091200105"
"G4200910200106",2.96846011131725,11.1317254174397,87.3840445269017,"G4200910200106","G4200910200106","G4200910200106","42091200106"
"G42009102002",1.10441767068273,9.13654618473896,89.6586345381526,"G4200910200200","G4200910200200","G4200910200200","42091200200"
"G4200910200301",3.84996695307336,12.3760740251157,85.6741573033708,"G4200910200301","G4200910200301","G4200910200301","42091200301"
"G4200910200305",2.21307256819351,6.33041688111168,88.8831703551209,"G4200910200305","G4200910200305","G4200910200305","42091200305"
"G4200910200306",4.24762765476728,10.122006326254,88.8386805241753,"G4200910200306","G4200910200306","G4200910200306","42091200306"
"G4200910200307",3.54070152217075,12.5744540039709,85.3408338848445,"G4200910200307","G4200910200307","G4200910200307","42091200307"
"G4200910200308",2.55779636005903,12.7643876045253,85.2680767338908,"G4200910200308","G4200910200308","G4200910200308","42091200308"
"G4200910200309",1.98725159355081,6.07424071991001,91.3385826771654,"G4200910200309","G4200910200309","G4200910200309","42091200309"
"G4200910200310",0.25,2.75,97.25,"G4200910200310","G4200910200310","G4200910200310","42091200310"
"G4200910200401",5.10969175229103,14.745903915579,84.7264648708692,"G4200910200401","G4200910200401","G4200910200401","42091200401"
"G4200910200402",1.62666666666667,11.3333333333333,87.44,"G4200910200402","G4200910200402","G4200910200402","42091200402"
"G4200910200501",4.2960088691796,7.78824833702882,92.2117516629712,"G4200910200501","G4200910200501","G4200910200501","42091200501"
"G4200910200502",2.7661357921207,13.7971500419111,85.6160938809723,"G4200910200502","G4200910200502","G4200910200502","42091200502"
"G4200910200504",0,0,100,"G4200910200504","","","42091200504"
"G4200910200505",2.23385689354276,6.84118673647469,90.6806282722513,"G4200910200505","G4200910200505","G4200910200505","42091200505"
"G4200910200506",0.402144772117962,4.77211796246649,92.8418230563003,"G4200910200506","G4200910200506","G4200910200506","42091200506"
"G4200910200507",0.418888042650419,2.7037319116527,96.0776846915461,"G4200910200507","G4200910200507","G4200910200507","42091200507"
"G4200910200601",1.36454534760616,3.42312669097753,95.2005646394542,"G4200910200601","","","42091200601"
"G4200910200602",0.418293363078639,5.99553820412716,92.8611266034579,"G4200910200602","G4200910200602","G4200910200602","42091200602"
"G4200910200703",4.10196987253766,7.94901506373117,90.9617612977984,"G4200910200703","G4200910200703","G4200910200703","42091200703"
"G4200910200704",1.97795071335927,8.69001297016861,90.7911802853437,"G4200910200704","G4200910200704","G4200910200704","42091200704"
"G4200910200706",4.01951971234108,11.2752022601772,85.0006420958007,"G4200910200706","","","42091200706"
"G42009102008",6.02316602316602,12.4324324324324,85.6756756756757,"G4200910200800","G4200910200800","G4200910200800","42091200800"
"G4200910200901",2.70625328428797,10.6148187073043,87.8875459800315,"G4200910200901","G4200910200901","G4200910200901","42091200901"
"G4200910200902",3.41880341880342,12.043512043512,86.1693861693862,"G4200910200902","G4200910200902","G4200910200902","42091200902"
"G4200910200903",4.23831436183095,13.5868248970695,83.8701864858319,"G4200910200903","G4200910200903","G4200910200903","42091200903"
"G4200910200905",10.9010011123471,15.1279199110122,80.4226918798665,"G4200910200905","","","42091200905"
"G4200910200906",6.95952615992103,16.5350444225074,83.1194471865745,"G4200910200906","G4200910200906","G4200910200906","42091200906"
"G4200910200907",1.87590187590188,12.4098124098124,85.6421356421356,"G4200910200907","G4200910200907","G4200910200907","42091200907"
"G4200910200908",3.79965457685665,8.03108808290155,89.1191709844559,"G4200910200908","G4200910200908","G4200910200908","42091200908"
"G4200910201002",0.29747149231532,2.41282432655759,96.8104445546191,"G4200910201002","","","42091201002"
"G4200910201003",2.32974910394265,7.94504181600956,91.1290322580645,"G4200910201003","G4200910201003","G4200910201003","42091201003"
"G4200910201004",2.2248243559719,2.73224043715847,97.1506635441062,"G4200910201004","G4200910201004","G4200910201004","42091201004"
"G42009102011",4.1193556905202,12.5165038288883,84.5788222867705,"G4200910201100","G4200910201100","G4200910201100","42091201100"
"G4200910201201",2.18292949137743,3.07793058284217,96.812922942589,"G4200910201201","G4200910201201","G4200910201201","42091201201"
"G4200910201203",2.26963231956423,7.21743077621425,91.6023604176123,"G4200910201203","G4200910201203","G4200910201203","42091201203"
"G4200910201204",5.78366445916115,8.87417218543046,91.1258278145695,"G4200910201204","G4200910201204","G4200910201204","42091201204"
