GEOID,hous_d,li_d,nw_d,tot199_d,totnw_d,univ_d
42101024100,188.9,0.6962481962481962,0.7384420519316023,965,1166,1386
42101024200,111.9,0.5131294408402842,0.9055045871559633,1661,2961,3237
42101024300,153.3,0.5945086705202313,0.8424539170506913,2057,2925,3460
42101024400,116.7,0.6274640828600067,0.9071166054126295,1878,2715,2993
42101024500,92.5,0.7015089163237311,0.9050477489768076,2557,3317,3645
42101024600,121.3,0.7932708983697537,0.8909395973154363,2287,2655,2883
42101024700,96,0.5744835965978129,0.9309688169483457,2364,3911,4115
42101024800,118.5,0.4995625546806649,0.99,1142,2277,2286
42101024900,82.1,0.6335793357933579,0.9933701657458563,1717,2697,2710
42101025200,106.3,0.633644587102422,0.9187205760177236,4343,6635,6854
42101025300,115.3,0.4308390022675737,0.9561149476498106,1900,4292,4410
42101025400,197.7,0.23520419305525223,0.900305410122164,1077,4127,4579
42101025500,269.3,0.20584045584045585,0.7175925925925926,578,2015,2808
42101025600,329,0.13172920065252855,0.4783599088838269,323,1260,2452
42101025700,330,0.3065415821501014,0.6298174442190669,1209,2484,3944
42101025800,191.9,0.19135802469135801,0.9530864197530864,310,1544,1620
42101025900,151.5,0.3273067331670823,0.9929343308395677,1575,4778,4812
42101026000,161.6,0.39847125290794283,0.963110667996012,1199,2898,3009
42101026100,205,0.5262871152274584,0.9678561699809316,1932,3553,3671
42101026200,155.7,0.32461385151968114,0.9902840059790733,1303,3975,4014
42101026301,147.7,0.37188208616780044,0.9947089947089947,1476,3948,3969
42101026302,142.3,0.41191108161911083,0.9872262773722628,2483,5951,6028
42101026400,152.6,0.3827205216446296,0.999456620177504,2113,5518,5521
42101026500,111.3,0.5317530514770918,0.9801875110560764,3006,5541,5653
42101026600,118.5,0.3426470588235294,0.999707516817783,2330,6836,6800
42101026700,117.5,0.526497005988024,0.9940119760479041,3517,6640,6680
42101026800,167.2,0.48470173893902707,0.9531475748194015,2202,4618,4543
42101026900,225,0.3258785942492013,0.8270440251572327,612,1841,1878
42101027000,243.5,0.282508015675098,0.9130281690140845,793,2593,2807
42101027100,147,0.44874551971326165,0.9408602150537635,1252,2625,2790
42101027200,140.3,0.38127372416701816,0.9194432728806411,1808,4360,4742
42101027300,111.3,0.4452542921930677,0.9445239230646956,2749,5942,6174
42101027401,97.7,0.6139240506329114,0.9028481012658228,1940,2853,3160
42101027402,89.1,0.5003767897513187,0.9181954887218046,3320,6106,6635
42101027500,108.1,0.4696724625960372,0.9179134654266073,2323,4540,4946
42101027600,110.9,0.5619318181818181,0.9553977272727273,1978,3363,3520
42101027700,93.9,0.5743664312422102,0.9709181553801413,2765,4674,4814
42101027800,118,0.4574166848181224,0.9745153561315617,2100,4474,4591
42101027901,105.2,0.5032634032634032,0.9745920745920746,2159,4181,4290
42101027902,102.1,0.591367486889875,0.6394253414978803,1466,2715,2479
42101028000,73,0.6369394476817837,0.9733975171015962,2514,3842,3947
42101028100,100.3,0.5470680745899797,0.9570882947652213,2435,4260,4451
42101028200,98.2,0.5713709677419355,0.9491324921135647,2834,4814,4960
42101028300,83.6,0.5567369995015783,0.9629932863926641,3351,5881,6019
42101028400,86.7,0.6244046268995237,0.980721251984577,2753,4324,4409
42101028500,92.4,0.6356729377713459,0.9779305354558611,1757,2703,2764
42101028600,81.1,0.6775546898411747,0.9412646089301768,4522,6282,6674
42101028700,68.2,0.669002473206925,0.9431162407254741,1623,2288,2426
42101028800,72.3,0.7403194578896418,0.9185738376294869,3059,3813,4132
42101028901,87.1,0.6477927063339731,0.9389660124461465,2700,3923,4168
42101028902,87.5,0.6243473071758914,0.9344919786096256,4185,6291,6703
42101029000,98.5,0.6644058600108519,0.9413998914812806,4898,6940,7372
42101029100,103.8,0.7333863907680064,0.9403103859928372,3686,4726,5026
42101029200,109.9,0.4551667011803686,0.8910891089108911,2198,4320,4829
42101029300,69.3,0.8112185686653772,0.7684615384615384,2097,1998,2585
42101029400,67.1,0.8290754257907542,0.8902068126520681,2726,2927,3288
42101029800,87.7,0.5666141111549073,0.7536231884057971,2875,3848,5074
42101029900,78.8,0.6835501858736059,0.8136645962732919,2942,3537,4304
42101030000,74.1,0.6020533251608949,0.9354545454545454,3929,6174,6526
42101030100,116.3,0.6748691099476439,0.7593368237347295,3867,4351,5730
42101030200,132,0.41382273508470413,0.9017312850524263,3371,7396,8146
42101030501,97.7,0.5772064843622073,0.8593392214589467,3525,5254,6107
42101030502,116.7,0.49167280766396465,0.8908849948461198,3336,6050,6785
42101030600,149.9,0.34704334579698104,0.6328322469070108,2506,4757,7221
42101030700,152.9,0.48024035128264386,0.6111491889421978,2078,2675,4327
42101030800,168.7,0.38999277456647397,0.6268063583815029,2159,3470,5536
42101030900,154.2,0.5670195990087857,0.8272133363370129,2517,3672,4439
42101031000,164.7,0.3926892950391645,0.6385117493472585,3008,4891,7660
42101031101,124.4,0.6404732473953735,0.8695576756287945,3627,5013,5663
42101031102,114.6,0.47503435639028857,0.86921667430142,2074,3795,4366
42101031200,125.7,0.6011138851545996,0.8705588630689457,3130,4533,5207
42101031300,122,0.6060484410544628,0.7483638306397756,4529,5603,7473
42101031401,120.7,0.6301693580149665,0.7659183405540239,4800,5834,7617
42101031402,129,0.5933825999328183,0.7397993311036789,3533,4424,5954
42101031501,146.2,0.43848679068313273,0.30826950132874786,2805,1972,6397
42101031502,141.1,0.5641447368421053,0.5183282745738969,2401,2220,4256
42101031600,133.7,0.546213648142816,0.4683471784588943,3794,3270,6946
42101031700,115,0.3610032362459547,0.6744336569579288,2231,4168,6180
42101031800,125.4,0.4856079404466501,0.7478908188585608,1957,3014,4030
42101031900,114,0.40751557632398755,0.6483644859813084,2093,3330,5136
42101032000,111.4,0.40851620404011046,0.4824880104635954,2811,3320,6881
42101032100,109.6,0.5831726133076182,0.5344744455159113,2419,2217,4148
42101032300,102.2,0.34529966534834194,0.5193567599761763,1135,1744,3287
42101032500,113,0.5045237703569666,0.48297417338378024,3067,2936,6079
42101032600,125.9,0.3796768707482993,0.5145975056689343,2679,3631,7056
42101032900,127.2,0.45277862131794716,0.36239782016348776,1491,1197,3293
42101033000,112,0.5651935969352853,0.38849605656785424,4131,2857,7309
42101033101,150.5,0.30803476786092854,0.17765528937884248,1453,838,4717
42101033102,143.9,0.4145152036718302,0.15605278255880667,1445,544,3486
42101033200,191.8,0.19533308242378622,0.21194029850746268,519,568,2657
42101033300,199,0.2933613224875361,0.29106223678053345,1118,1244,3811
42101033400,172.8,0.38331771321462044,0.5014311270125223,2045,2803,5335
42101033500,171.5,0.40773881499395404,0.5738457819676094,1686,2374,4135
42101033600,188.7,0.4684326104858633,0.3917258328782086,3413,2869,7286
42101033701,172,0.5030894308943089,0.4161934122992049,3094,2565,6150
42101033702,179.4,0.2917139614074915,0.318955732122588,1542,1686,5286
42101033800,179.1,0.24621089970977103,0.3681070622379877,1527,2283,6202
42101033900,190.7,0.37867537867537865,0.43213543213543215,1275,1455,3367
42101034000,215.6,0.2173003139169864,0.38033898305084746,623,1122,2867
42101034100,216.7,0.2117001828153565,0.18738574040219377,1158,1025,5470
42101034200,224.5,0.270146257527961,0.3182813355227148,942,1163,3487
42101034400,249.3,0.1254948535233571,0.2895806861499365,951,2279,7578
42101034501,226.2,0.4609396719488463,0.43869891576313597,1658,1578,3597
42101034502,175.7,0.31696845249206645,0.4587360594795539,1698,2468,5357
42101034600,153.2,0.42657342657342656,0.5638571954361428,1159,1532,2717
42101034701,197.9,0.28380408653846156,0.32962740384615385,1889,2194,6656
42101034702,213.6,0.16465652857891977,0.2768746722600944,628,1056,3814
42101034801,164.2,0.2606516290726817,0.14496370235934664,1144,639,4389
42101034802,192.5,0.4144640234948605,0.4003623188405797,2258,2210,5448
42101034803,192.9,0.2893852065321806,0.22454370797310277,1205,935,4164
42101034900,157.8,0.34596375617792424,0.42394288852278966,1890,2316,5463
42101035100,161.3,0.21330108827085853,0.08050847457627118,882,342,4135
42101035200,228.9,0.14839181286549707,0.10469735919607386,609,448,4104
42101035301,187.5,0.18891995805662357,0.20307584760573227,1081,1162,5722
42101035302,190.6,0.2759815242494226,0.14769585253456222,1195,641,4330
42101035500,224.6,0.3510653112379891,0.25858473515918257,2521,1860,7181
42101035601,251.7,0.18568665377176016,0.20354439091534757,1056,1183,5687
42101035602,271.7,0.07735459108355477,0.31671554252199413,262,1080,3387
42101035701,198.2,0.501295594977078,0.541359378114411,2515,2716,5017
42101035702,205.1,0.5532126023319276,0.2798313073678988,2230,1128,4031
42101035800,237.2,0.32225579053373615,0.26109997135491264,2240,1823,6951
42101035900,234.7,0.2583552384528727,0.26680435598948554,1376,1421,5326
42101036000,242.5,0.20013684570646595,0.44230189816209703,585,1468,2923
42101036100,191.7,0.3166144200626959,0.2115987460815047,1212,810,3828
42101036201,190.4,0.17331095258078053,0.1463822668339607,826,700,4766
42101036202,207.2,0.24744808166138685,0.23767872161480236,1406,1413,5682
42101036203,207.7,0.16452786822447807,0.11530358168933155,859,602,5221
42101036301,195.8,0.2157676348547718,0.17925311203319502,780,648,3615
42101036302,179.6,0.2297412567529144,0.38214387261870914,808,1344,3517
42101036303,196.9,0.2256524506683641,0.10073201782304264,1418,633,6284
42101036400,324.1,0.55375,0.32094943240454077,443,311,800
42101036501,263.9,0.30177396850707594,0.2153173698213607,1514,1133,5017
42101036502,243.2,0.16145057128663687,0.12444113263785395,650,501,4026
42101036600,349.2,0.07373691397360037,0.32128332580207863,162,711,2197
42101036700,390.4,0.1944352434580987,0.2695222405271829,587,818,3019
42101036900,NA,0.5840757238307349,0.4043554006968641,1049,2321,1796
42101037200,214.2,0.3493362831858407,0.31924778761061945,1579,1443,4520
42101037300,347.8,0.13850017940437748,0.14242370158843476,772,798,5574
42101037500,275.5,0.3319693094629156,0.6216666666666667,1298,2611,3910
42101037600,305.6,0.5166722802290333,0.5640773516879711,1534,1721,2969
42101037700,151.1,0.8132446661124966,0.7049891540130152,2935,3900,3609
42101037800,208.7,0.34686907020872865,0.2622826908541194,914,694,2635
42101037900,148.2,0.3341984428029547,0.038293650793650796,1674,193,5009
42101038000,100.1,0.5514311270125224,0.3453111305872042,1233,788,2236
42101038100,76,0.5515587529976019,0.539568345323741,460,450,834
42101038200,103.8,0.603882099209202,0.506433166547534,1680,1417,2782
42101038300,63.3,0.8042239356352665,0.9485953377166766,2399,3174,2983
42101038400,284.9,0.19218241042345277,0.15319320937752628,472,379,2456
42101038500,597.7,0.19891304347826086,0.2024185068349106,366,385,1840
42101038600,804.1,0.04703328509406657,0.20287769784172663,65,282,1382
42101038700,448.5,0.1532481954469739,0.2443159922928709,276,634,1801
42101038800,278.5,0.15635876840696117,0.4105207507269363,584,1553,3735
42101038900,175.8,0.517948717948718,0.923931623931624,1818,3243,3510
42101039000,106.5,0.6276321443919209,0.8917177266004648,5842,8441,9308
42101980000,302.9,0.33516483516483514,0.46495557749259625,61,471,182
42101980100,241.3,0.21428571428571427,0.15306122448979592,21,15,98
42101980200,315.8,0.18885448916408668,0.25745682888540034,61,164,323
42101980300,NA,NaN,NaN,0,0,0
42101980400,NA,NaN,NaN,0,0,0
42101980500,NA,NaN,NaN,0,0,0
42101980600,NA,NaN,NaN,0,0,0
42101980700,NA,NaN,NaN,0,0,0
42101980800,NA,NaN,NaN,0,0,0
42101980900,NA,NaN,NaN,0,0,0
42101989100,NA,0.9245283018867925,0.8714511041009464,49,2210,53
