GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,RES_ONLYA,TRUSTA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FL5001
G3400130005400,2000,1,2,New Jersey,34,Essex,013,NA,NA,005400,005400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 54,4035
G3400130005700,2000,1,2,New Jersey,34,Essex,013,NA,NA,005700,005700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 57,1847
G3400130005800,2000,1,2,New Jersey,34,Essex,013,NA,NA,005800,005800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 58,1807
G3400130006200,2000,1,2,New Jersey,34,Essex,013,NA,NA,006200,006200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 62,2394
G3400130006400,2000,1,2,New Jersey,34,Essex,013,NA,NA,006400,006400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 64,1706
G3400130006600,2000,1,2,New Jersey,34,Essex,013,NA,NA,006600,006600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 66,2395
G3400130006700,2000,1,2,New Jersey,34,Essex,013,NA,NA,006700,006700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 67,3777
G3400130006800,2000,1,2,New Jersey,34,Essex,013,NA,NA,006800,006800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 68,3455
G3400130006900,2000,1,2,New Jersey,34,Essex,013,NA,NA,006900,006900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 69,3881
G3400130007000,2000,1,2,New Jersey,34,Essex,013,NA,NA,007000,007000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 70,3553
G3400130007100,2000,1,2,New Jersey,34,Essex,013,NA,NA,007100,007100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 71,3175
G3400130007200,2000,1,2,New Jersey,34,Essex,013,NA,NA,007200,007200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 72,3567
G3400130007300,2000,1,2,New Jersey,34,Essex,013,NA,NA,007300,007300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 73,5076
G3400130007400,2000,1,2,New Jersey,34,Essex,013,NA,NA,007400,007400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 74,2471
G3400130007501,2000,1,2,New Jersey,34,Essex,013,NA,NA,007501,007501,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 75.01,4207
G3400130007502,2000,1,2,New Jersey,34,Essex,013,NA,NA,007502,007502,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 75.02,3136
G3400130007600,2000,1,2,New Jersey,34,Essex,013,NA,NA,007600,007600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 76,3208
G3400130007700,2000,1,2,New Jersey,34,Essex,013,NA,NA,007700,007700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 77,2629
G3400130007800,2000,1,2,New Jersey,34,Essex,013,NA,NA,007800,007800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 78,3348
G3400130007900,2000,1,2,New Jersey,34,Essex,013,NA,NA,007900,007900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 79,4279
G3400130008000,2000,1,2,New Jersey,34,Essex,013,NA,NA,008000,008000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 80,1796
G3400130008100,2000,1,2,New Jersey,34,Essex,013,NA,NA,008100,008100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 81,3332
G3400130008200,2000,1,2,New Jersey,34,Essex,013,NA,NA,008200,008200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 82,2308
G3400130008500,2000,1,2,New Jersey,34,Essex,013,NA,NA,008500,008500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 85,1699
G3400130008600,2000,1,2,New Jersey,34,Essex,013,NA,NA,008600,008600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 86,1335
G3400130008700,2000,1,2,New Jersey,34,Essex,013,NA,NA,008700,008700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 87,4091
G3400130008800,2000,1,2,New Jersey,34,Essex,013,NA,NA,008800,008800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 88,1614
G3400130008900,2000,1,2,New Jersey,34,Essex,013,NA,NA,008900,008900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 89,2352
G3400130009000,2000,1,2,New Jersey,34,Essex,013,NA,NA,009000,009000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 90,1985
G3400130009100,2000,1,2,New Jersey,34,Essex,013,NA,NA,009100,009100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 91,3216
G3400130009200,2000,1,2,New Jersey,34,Essex,013,NA,NA,009200,009200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 92,5352
G3400130009300,2000,1,2,New Jersey,34,Essex,013,NA,NA,009300,009300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 93,4864
G3400130009400,2000,1,2,New Jersey,34,Essex,013,NA,NA,009400,009400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 94,6085
G3400130009500,2000,1,2,New Jersey,34,Essex,013,NA,NA,009500,009500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 95,6600
G3400130009600,2000,1,2,New Jersey,34,Essex,013,NA,NA,009600,009600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 96,3071
G3400130009700,2000,1,2,New Jersey,34,Essex,013,NA,NA,009700,009700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 97,5125
G3400130009800,2000,1,2,New Jersey,34,Essex,013,NA,NA,009800,009800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 98,3338
G3400130009900,2000,1,2,New Jersey,34,Essex,013,NA,NA,009900,009900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 99,2625
G3400130010000,2000,1,2,New Jersey,34,Essex,013,NA,NA,010000,010000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 100,3137
G3400130010100,2000,1,2,New Jersey,34,Essex,013,NA,NA,010100,010100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 101,2912
G3400130010200,2000,1,2,New Jersey,34,Essex,013,NA,NA,010200,010200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 102,4748
G3400130010300,2000,1,2,New Jersey,34,Essex,013,NA,NA,010300,010300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 103,4405
G3400130010400,2000,1,2,New Jersey,34,Essex,013,NA,NA,010400,010400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 104,5222
G3400130010500,2000,1,2,New Jersey,34,Essex,013,NA,NA,010500,010500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 105,4836
G3400130010600,2000,1,2,New Jersey,34,Essex,013,NA,NA,010600,010600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 106,5403
G3400130010700,2000,1,2,New Jersey,34,Essex,013,NA,NA,010700,010700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 107,3240
G3400130010800,2000,1,2,New Jersey,34,Essex,013,NA,NA,010800,010800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 108,2510
G3400130010900,2000,1,2,New Jersey,34,Essex,013,NA,NA,010900,010900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 109,3801
G3400130011100,2000,1,2,New Jersey,34,Essex,013,NA,NA,011100,011100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 111,3765
G3400130011200,2000,1,2,New Jersey,34,Essex,013,NA,NA,011200,011200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 112,3555
G3400130011300,2000,1,2,New Jersey,34,Essex,013,NA,NA,011300,011300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 113,3075
G3400130011400,2000,1,2,New Jersey,34,Essex,013,NA,NA,011400,011400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 114,4363
G3400130011500,2000,1,2,New Jersey,34,Essex,013,NA,NA,011500,011500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 115,2591
G3400130011600,2000,1,2,New Jersey,34,Essex,013,NA,NA,011600,011600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 116,3140
G3400130011700,2000,1,2,New Jersey,34,Essex,013,NA,NA,011700,011700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 117,3612
G3400130011800,2000,1,2,New Jersey,34,Essex,013,NA,NA,011800,011800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 118,2884
G3400130011900,2000,1,2,New Jersey,34,Essex,013,NA,NA,011900,011900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 119,1930
G3400130012000,2000,1,2,New Jersey,34,Essex,013,NA,NA,012000,012000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 120,6403
G3400130012100,2000,1,2,New Jersey,34,Essex,013,NA,NA,012100,012100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 121,4245
G3400130012200,2000,1,2,New Jersey,34,Essex,013,NA,NA,012200,012200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 122,6486
G3400130012300,2000,1,2,New Jersey,34,Essex,013,NA,NA,012300,012300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 123,5236
G3400130012400,2000,1,2,New Jersey,34,Essex,013,NA,NA,012400,012400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 124,4426
G3400130012500,2000,1,2,New Jersey,34,Essex,013,NA,NA,012500,012500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 125,4406
G3400130012600,2000,1,2,New Jersey,34,Essex,013,NA,NA,012600,012600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 126,3731
G3400130012700,2000,1,2,New Jersey,34,Essex,013,NA,NA,012700,012700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 127,4016
G3400130012800,2000,1,2,New Jersey,34,Essex,013,NA,NA,012800,012800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 128,3631
G3400130012900,2000,1,2,New Jersey,34,Essex,013,NA,NA,012900,012900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 129,3717
G3400130013000,2000,1,2,New Jersey,34,Essex,013,NA,NA,013000,013000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 130,2646
G3400130013100,2000,1,2,New Jersey,34,Essex,013,NA,NA,013100,013100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 131,2319
G3400130013200,2000,1,2,New Jersey,34,Essex,013,NA,NA,013200,013200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 132,3450
G3400130013300,2000,1,2,New Jersey,34,Essex,013,NA,NA,013300,013300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 133,4053
G3400130013400,2000,1,2,New Jersey,34,Essex,013,NA,NA,013400,013400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 134,4174
G3400130013500,2000,1,2,New Jersey,34,Essex,013,NA,NA,013500,013500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 135,4474
G3400130013600,2000,1,2,New Jersey,34,Essex,013,NA,NA,013600,013600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 136,4578
G3400130013700,2000,1,2,New Jersey,34,Essex,013,NA,NA,013700,013700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 137,4555
G3400130013800,2000,1,2,New Jersey,34,Essex,013,NA,NA,013800,013800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 138,4500
G3400130013900,2000,1,2,New Jersey,34,Essex,013,NA,NA,013900,013900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 139,5081
G3400130014000,2000,1,2,New Jersey,34,Essex,013,NA,NA,014000,014000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 140,3898
G3400130014100,2000,1,2,New Jersey,34,Essex,013,NA,NA,014100,014100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 141,3641
G3400130014200,2000,1,2,New Jersey,34,Essex,013,NA,NA,014200,014200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 142,3798
G3400130014300,2000,1,2,New Jersey,34,Essex,013,NA,NA,014300,014300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 143,5546
G3400130014400,2000,1,2,New Jersey,34,Essex,013,NA,NA,014400,014400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 144,3729
G3400130014500,2000,1,2,New Jersey,34,Essex,013,NA,NA,014500,014500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 145,4092
G3400130014600,2000,1,2,New Jersey,34,Essex,013,NA,NA,014600,014600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 146,4556
G3400130014700,2000,1,2,New Jersey,34,Essex,013,NA,NA,014700,014700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 147,6668
G3400130014800,2000,1,2,New Jersey,34,Essex,013,NA,NA,014800,014800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 148,3347
G3400130014900,2000,1,2,New Jersey,34,Essex,013,NA,NA,014900,014900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 149,4680
G3400130015000,2000,1,2,New Jersey,34,Essex,013,NA,NA,015000,015000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 150,3434
G3400130015100,2000,1,2,New Jersey,34,Essex,013,NA,NA,015100,015100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 151,4673
G3400130015200,2000,1,2,New Jersey,34,Essex,013,NA,NA,015200,015200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 152,4054
G3400130015300,2000,1,2,New Jersey,34,Essex,013,NA,NA,015300,015300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 153,2836
G3400130015400,2000,1,2,New Jersey,34,Essex,013,NA,NA,015400,015400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 154,4857
G3400130015500,2000,1,2,New Jersey,34,Essex,013,NA,NA,015500,015500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 155,3736
G3400130015600,2000,1,2,New Jersey,34,Essex,013,NA,NA,015600,015600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 156,4447
G3400130015700,2000,1,2,New Jersey,34,Essex,013,NA,NA,015700,015700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 157,2181
G3400130015800,2000,1,2,New Jersey,34,Essex,013,NA,NA,015800,015800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 158,4182
G3400130015900,2000,1,2,New Jersey,34,Essex,013,NA,NA,015900,015900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 159,5256
G3400130016000,2000,1,2,New Jersey,34,Essex,013,NA,NA,016000,016000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 160,7271
G3400130016100,2000,1,2,New Jersey,34,Essex,013,NA,NA,016100,016100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 161,3516
G3400130016200,2000,1,2,New Jersey,34,Essex,013,NA,NA,016200,016200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 162,3439
G3400130016300,2000,1,2,New Jersey,34,Essex,013,NA,NA,016300,016300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 163,3412
G3400130016400,2000,1,2,New Jersey,34,Essex,013,NA,NA,016400,016400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 164,3675
G3400130016500,2000,1,2,New Jersey,34,Essex,013,NA,NA,016500,016500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 165,4041
G3400130016600,2000,1,2,New Jersey,34,Essex,013,NA,NA,016600,016600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 166,3198
G3400130016700,2000,1,2,New Jersey,34,Essex,013,NA,NA,016700,016700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 167,2693
G3400130016800,2000,1,2,New Jersey,34,Essex,013,NA,NA,016800,016800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 168,3273
G3400130016900,2000,1,2,New Jersey,34,Essex,013,NA,NA,016900,016900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 169,2956
G3400130017000,2000,1,2,New Jersey,34,Essex,013,NA,NA,017000,017000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 170,3132
G3400130017100,2000,1,2,New Jersey,34,Essex,013,NA,NA,017100,017100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 171,2573
G3400130017200,2000,1,2,New Jersey,34,Essex,013,NA,NA,017200,017200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 172,3069
G3400130017301,2000,1,2,New Jersey,34,Essex,013,NA,NA,017301,017301,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 173.01,5177
G3400130017302,2000,1,2,New Jersey,34,Essex,013,NA,NA,017302,017302,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 173.02,6604
G3400130017400,2000,1,2,New Jersey,34,Essex,013,NA,NA,017400,017400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 174,5074
G3400130017500,2000,1,2,New Jersey,34,Essex,013,NA,NA,017500,017500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 175,5889
G3400130017600,2000,1,2,New Jersey,34,Essex,013,NA,NA,017600,017600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 176,4636
G3400130017700,2000,1,2,New Jersey,34,Essex,013,NA,NA,017700,017700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 177,4731
G3400130017800,2000,1,2,New Jersey,34,Essex,013,NA,NA,017800,017800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 178,3198
G3400130017900,2000,1,2,New Jersey,34,Essex,013,NA,NA,017900,017900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 179,3586
G3400130018000,2000,1,2,New Jersey,34,Essex,013,NA,NA,018000,018000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 180,6048
G3400130018100,2000,1,2,New Jersey,34,Essex,013,NA,NA,018100,018100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 181,1948
G3400130018200,2000,1,2,New Jersey,34,Essex,013,NA,NA,018200,018200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 182,4436
G3400130018300,2000,1,2,New Jersey,34,Essex,013,NA,NA,018300,018300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 183,4925
G3400130018400,2000,1,2,New Jersey,34,Essex,013,NA,NA,018400,018400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 184,2557
G3400130018600,2000,1,2,New Jersey,34,Essex,013,NA,NA,018600,018600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 186,4730
G3400130018700,2000,1,2,New Jersey,34,Essex,013,NA,NA,018700,018700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 187,5410
G3400130018800,2000,1,2,New Jersey,34,Essex,013,NA,NA,018800,018800,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 188,4876
G3400130018900,2000,1,2,New Jersey,34,Essex,013,NA,NA,018900,018900,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 189,3986
G3400130019000,2000,1,2,New Jersey,34,Essex,013,NA,NA,019000,019000,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 190,4503
G3400130019100,2000,1,2,New Jersey,34,Essex,013,NA,NA,019100,019100,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 191,4246
G3400130019200,2000,1,2,New Jersey,34,Essex,013,NA,NA,019200,019200,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 192,4897
G3400130019300,2000,1,2,New Jersey,34,Essex,013,NA,NA,019300,019300,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 193,3318
G3400130019400,2000,1,2,New Jersey,34,Essex,013,NA,NA,019400,019400,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 194,2915
G3400130019500,2000,1,2,New Jersey,34,Essex,013,NA,NA,019500,019500,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 195,3983
G3400130019600,2000,1,2,New Jersey,34,Essex,013,NA,NA,019600,019600,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 196,6067
G3400130019700,2000,1,2,New Jersey,34,Essex,013,NA,NA,019700,019700,NA,NA,NA,NA,NA,NA,NA,NA,5602,5640,9999,NA,NA,NA,NA,NA,NA,Census Tract 197,5864
