geoid,year,pop,hu,own,vhu,rm,em,unemp,mhi,pov199,pov99,mhv
42045410601,1990,3.47542,1.32511,83.66940946070424,2.5084709948607875,1.556070920924663,0.6508565871175284,2.527599763173503,70.63155599401139,14.871261658014394,4.127255862906376,193.8464326427378
42045410602,1990,4.85633,1.8191300000000001,86.3896340537531,2.25382463045523,4.65371999019836,0.5971587598042143,2.6111147017087277,71.23073637843198,14.53875880388198,4.117466582904613,200.6867840660608
42045410700,1990,6.88217,3.19801,49.66590309208075,21.100309254817837,87.74311009463585,2.1764969137596335,18.501284700355253,24.101717360784868,63.57969575459787,35.89728788319212,55.13020835039372
42045410800,1990,7.72462,2.82218,89.02059716729278,3.5075721605283947,3.3917526040115886,0.6213897900479247,0.7668436613462208,97.74421921063582,10.842078987126477,2.8638363616070746,282.3984364276948
42091200103,1990,3.62305,1.16839,98.24217907692837,0.7702907419611602,5.961827741819737,0.6624253046466375,1.8419337730137857,156.40765347208387,4.086774228333879,2.125793781520072,447.66239876488135
42091200104,1990,4.229,1.42285,97.44031433737169,1.2643637769265759,1.7975880822889676,0.6384488058642706,2.895858730957531,102.53140276111624,7.079133066114435,2.0121618610659424,362.29446315478117
42091200105,1990,2.2415,0.79353,89.86080127327045,3.402517863218782,4.10439437876422,0.7584207004238233,2.76198222664248,115.40296410688224,6.611570483221961,2.783819150830299,386.58401375748906
42091200106,1990,1.67109,0.8575499999999999,56.47977047267069,4.080228558101569,1.9747589896414917,0.6582529965471638,4.704967064524772,67.56173612820572,12.615006573502288,2.9676826119188875,436.4131514365646
42091200200,1990,1.0846099999999999,0.33685000000000004,70.060576393563,2.9657117411310696,1.571071629433618,0.18439807857202128,6.771563071379313,86.79220689201492,10.31506954376393,1.103659724761202,352.8959501223128
42091200301,1990,6.12425,2.91038,42.91256394545221,3.5493646877727367,5.88692492958321,1.0598848838633301,2.9712980292706397,63.50180886080801,14.325876516073752,3.850012025063575,235.33594076203104
42091200305,1990,1.96672,0.6720900000000001,94.74218493416534,0.33180080048803257,0.10169215750081353,0,2.0187391076352994,77.7900242030006,11.117006432016828,2.2211521245041053,237.07324377086215
42091200306,1990,4.474189999999999,1.66477,61.67962598726739,1.9666380340827867,2.5470532096312417,0.8937930664544869,2.6720965998446164,77.51148538614316,11.229640083608649,4.261949950274892,302.4383211490821
42091200307,1990,3.196,1.365,48.68827160493827,5.054945054945055,4.630788485607009,0.9386733416770965,3.781773105061048,64.26384019451369,14.659166159525865,3.540701532887738,207.736000628775
42091200308,1990,4.075,1.759,58.475073313782985,3.069926094371802,4.6871165644171775,1.2515337423312882,2.467532465808916,67.36791995294405,14.73192325581907,2.5577963582724257,222.82399984435924
42091200309,1990,2.685,0.979,91.55509783728115,0.8171603677221655,1.5270018621973929,0.48417132216014896,4.943968312558211,89.46999916674568,8.661417242168913,1.9872515750430833,236.80799779455364
42091200310,1990,2.77847,1.0037,94.96255258028111,2.889309554647803,2.0136981864119394,1.00774886898185,2.1245502653740376,116.23751645220688,2.751623732698283,0.250182753237092,331.57256480852845
42091200401,1990,3.4568499999999998,1.53276,57.579901669746434,2.20060544377463,1.3746658798208893,0.3789588178799134,2.59837755873153,55.98229939445865,15.266091438330617,5.101483633876762,233.7159839972427
42091200402,1990,3.938,1.536,73.28496042216359,1.3020833333333335,1.8283392585068563,0.6856272219400711,3.448780151488273,68.74413732701295,12.762597951478888,1.8867163322137923,207.62988424019932
42091200501,1990,4.029,1.208,96.19932432432432,1.9867549668874174,3.0032266070985356,0.8687019111442046,1.7644142282512558,108.24637522175392,7.216066310586312,3.980392448899923,283.71612728836413
42091200502,1990,5.985,2.626,43.22476879774829,5.293221629855293,7.635756056808689,1.6875522138680032,3.2520325364609706,60.20296029871195,14.383906190396985,2.766135805845574,220.4320010937281
42091200505,1990,2.95694,1.35931,51.71953409143225,4.123415556422005,4.161072463670104,1.3199500833634885,1.5063339922870538,71.03645978046747,9.272752642056698,2.2248907256507895,337.8240001902398
