geoid,baseline,pov199_90,change,final_moe,group
42029308101,15.174506828528072,18.941577129573037,-3.7670703010449653,6.725316648243298,2
42029308102,22.095509622238062,18.969354268544482,3.12615535369358,13.304915388135074,2
42029308200,55.602240896358545,29.050237031071028,26.552003865287517,15.452212172469123,1
42029311000,22.239108409321176,20.088708688611217,2.1503997207099594,5.838027372557579,2
42029311100,10.297766749379653,6.078711829506748,4.219054919872905,4.901683509439682,3
42029311200,13.043478260869565,15.878482563887147,-2.835004303017582,6.77018066882098,2
42029311300,2.8735632183908044,5.308507069153447,-2.4349438507626426,1.4004379873379271,3
42029311401,23.7012987012987,18.899550273927513,4.801748427371187,8.596737688054464,2
42029311403,5.477308294209703,12.139061760811524,-6.661753466601821,4.410996243552149,3
42029311404,42.698019801980195,11.0143813749917,31.683638426988495,14.677782540497562,2
42029311500,12.283737024221452,19.82471003711217,-7.540973012890717,4.438319542530142,2
42029311600,53.76569037656904,44.34819956783018,9.417490808738862,14.599387514672634,1
42029311700,41.76759410801964,18.511992342844525,23.25560176517511,9.77258301729876,2
42029311800,39.46280991735537,18.000516794978555,21.462293122376817,6.9071061694479745,2
42045400301,61.304909560723516,34.05967175319261,27.245237807530906,18.035299285224518,1
42045400302,67.03539823008849,31.041230062657842,35.994168167430644,20.434821813851652,1
42045400401,71.8944099378882,29.008016072587857,42.88639386530034,16.202060839177904,1
42045400402,70.45801526717558,26.443926236129165,44.01408903104642,19.649557685432196,1
42045400500,52.338923212709624,24.776515573206463,27.56240763950316,16.86103166801856,2
42045400600,39.78622327790974,18.93119957589846,20.85502370201128,14.660746082734175,2
42045400700,42.857142857142854,20.240564078992982,22.616578778149872,15.826537559113653,2
42045400801,76.66666666666667,21.320564873542843,55.34610179312383,24.516771620788244,1
42045400802,19.253910950661854,10.559182492679527,8.694728457982327,8.629193384726673,2
42045400900,14.429530201342283,6.263616544973538,8.165913656368744,8.016104828538802,3
42045401000,10.362694300518134,10.215053682483118,0.14764061803501605,6.476429983808856,3
42045401101,22.8,13.957759025947626,8.842240974052375,10.151800410954836,2
42045401103,10.833333333333334,10.621695533257343,0.21163780007599087,5.044591189319684,3
42045401104,22.886421861656704,10.822718979466433,12.06370288219027,11.219006551792088,2
42045401200,23.293768545994066,12.624825112495166,10.6689434334989,11.266453210313225,2
42045401301,33.666666666666664,19.680003832394288,13.986662834272376,22.40998717905688,2
42045401302,36.84210526315789,11.929260347567013,24.912844915590878,16.261563694248107,2
42045401401,31.106471816283925,9.599636051755311,21.506835764528613,8.782476431572732,2
42045401402,30.450236966824644,16.218217584096625,14.23201938272802,11.137552176642833,2
42045401501,16.16499442586399,10.842618002791205,5.322376423072786,7.042012187260461,3
42045401502,11.094224924012158,15.275266802513775,-4.181041878501617,5.6066812270283375,2
42045401600,48.1283422459893,9.393451555148076,38.734890690841226,15.07565506608996,2
42045401700,37.130801687763714,21.88092506718344,15.249876620580274,11.316127303796092,2
42045401800,22.65135699373695,14.088820778567968,8.562536215168983,7.856092163298793,2
42045401900,24.320827943078914,10.632014146313397,13.688813796765517,9.538933582320839,2
42045402000,9.5,21.33875725609476,-11.838757256094759,7.048872769179602,2
42045402100,61.29032258064516,13.66943360082804,47.620888979817124,17.838054522693703,2
42045402200,46.54255319148936,19.605230409353055,26.937322782136306,18.341712384965795,2
42045402300,43.944636678200695,15.375480618865376,28.56915605933532,12.485986367902905,2
42045402400,88.96103896103897,41.36132098066192,47.599717980377044,30.387940674182975,1
42045402500,73.23943661971832,44.15767451577984,29.08176210393848,17.534789754186082,1
42045402600,59.07723169508525,22.441614346974266,36.63561734811098,17.719307253858982,1
42045402700,42.73972602739726,28.73513206142532,14.004593965971942,14.515909532765624,1
42045402800,52.551477170993735,25.040874951814548,27.510602219179187,18.00861323103005,2
42045402900,74.21236872812136,49.2319817857958,24.98038694232556,20.497929254945447,1
42045403001,33.51449275362319,18.922770761710833,14.591721991912355,13.476455099097272,2
42045403002,32.32142857142858,20.11851863056589,12.202909940862686,12.974078566798175,2
42045403101,40.94827586206897,26.011516388010985,14.936759474057983,15.37701608353271,2
42045403103,27.56892230576441,16.677807780290806,10.891114525473604,19.297621793316157,2
42045403104,74.72222222222223,25.382231979329656,49.33999024289257,19.185480284064756,1
42045403200,18.27768014059754,12.103418390036495,6.174261750561044,10.553537599953728,2
42045403300,45.08196721311475,21.136416222408073,23.94555099070668,13.17608889578989,2
42045403401,32.1353065539112,17.84281858761241,14.29248796629879,15.680193317781923,2
42045403402,67.75244299674267,12.656290766317184,55.09615223042549,15.399320196574665,1
42045403501,32.802547770700635,16.446828778937764,16.35571899176287,12.229132379807623,2
42045403502,28.052325581395348,17.06728294123998,10.985042640155367,11.55816123896297,2
42045403601,38.41870824053452,12.770865400773564,25.647842839760955,9.812679331055085,2
42045403602,14.492753623188406,13.177570214841317,1.3151834083470888,7.253751811587839,2
42045403701,46.03174603174603,19.38550689621645,26.64623913552958,19.459355512367082,2
42045403702,51.992031872509955,22.137983456133618,29.854048416376337,18.23405737411536,2
42045403800,13.582813582813582,21.248480772648605,-7.665667189835023,7.130314688545916,2
42045403901,12.1875,18.663098763270323,-6.475598763270323,6.067752556883903,2
42045403902,12.572254335260116,6.864467643610873,5.707786691649242,6.833942513550034,3
42045404003,8.951406649616368,16.59861664373641,-7.6472099941200415,4.891223440575556,2
42045404004,21.09777015437393,10.822981450404559,10.27478870396937,11.428663675912299,2
42045404101,17.898486197684775,21.68121262950835,-3.7827264318235763,8.100808565263815,2
42045404102,44.992050874403816,23.131162013190703,21.860888861213112,13.361120884781956,2
42045404103,26.478494623655912,11.942884185397007,14.535610438258905,8.863525441232005,2
42045404300,85.33653846153845,22.785331524399112,62.55120693713934,18.162293105445194,1
42045404400,51.89873417721519,25.14395414329971,26.75478003391548,24.45168867718437,2
42045404500,82.33788395904436,31.79909392765889,50.538790031385474,23.191590133715035,1
42045404600,53.800000000000004,33.81397302556818,19.986026974431823,15.62198706901523,1
42045404700,84.21052631578947,46.496105610009025,37.71442070578044,27.69629254989492,1
42045404800,95.10135135135135,54.81049561406059,40.29085573729076,24.253502085118416,1
42045404900,100,49.2700721438036,50.7299278561964,31.085958536808665,1
42045405000,71.57894736842105,54.24329895960166,17.335648408819395,30.040287573676235,1
42045405100,67.87762906309752,46.08457303202554,21.793056031071977,23.982752105658577,1
42045405200,84.04624277456647,66.74115228175476,17.3050904928117,25.550439195768483,1
42045405300,63.81733021077284,44.84999955484489,18.967330655927945,20.763417306419587,1
42045405400,69.02834008097166,48.04977562487792,20.978564456093743,24.706909212004934,1
